BR26EH,51.366995,0.041366,F,2,N,1.5,A,1.0,D,2.0,14.818,51.47, -0.0942,25.662,51.153662100000005,0.182062,840000
BR26HW,51.365534999999994,0.037451,F,2,N,1.5,A,1.0,D,2.0,14.774000000000001,51.47, -0.0942,25.618000000000002,51.153662100000005,0.182062,680000
BR27BD,51.376432,0.018321,F,2,N,1.5,A,1.0,S,1.3,13.005,51.47, -0.0942,27.265,51.153662100000005,0.182062,620000
BR27BE,51.375060999999995,0.019094,F,2,N,1.5,A,1.0,T,1.4,13.159,51.47, -0.0942,27.104,51.153662100000005,0.182062,525000
BR27BS,51.373689,0.021029,F,2,N,1.5,A,1.0,T,1.4,13.360999999999999,51.47, -0.0942,26.909000000000002,51.153662100000005,0.182062,499999
BR27DL,51.376442,0.008851999999999999,F,2,N,1.5,A,1.0,S,1.3,12.620999999999999,51.47, -0.0942,27.548000000000002,51.153662100000005,0.182062,395000
BR27HU,51.3808,0.004358,F,2,N,1.5,A,1.0,S,1.3,12.045,51.47, -0.0942,28.12,51.153662100000005,0.182062,745000
BR27JN,51.37955,0.009577,F,2,N,1.5,A,1.0,S,1.3,12.366,51.47, -0.0942,27.837,51.153662100000005,0.182062,647499
BR27JN,51.37955,0.009577,F,2,N,1.5,A,1.0,S,1.3,12.366,51.47, -0.0942,27.837,51.153662100000005,0.182062,755000
BR27JR,51.378322,0.011448999999999999,F,2,N,1.5,A,1.0,S,1.3,12.552999999999999,51.47, -0.0942,27.658,51.153662100000005,0.182062,535000
BR27LA,51.381802,0.017206,F,2,N,1.5,A,1.0,S,1.3,12.484000000000002,51.47, -0.0942,27.84,51.153662100000005,0.182062,635000
BR27LP,51.377348,0.016852000000000002,L,1,N,1.5,A,1.0,F,1.0,12.862,51.47, -0.0942,27.4,51.153662100000005,0.182062,250000
BR27LT,51.379496,0.014344999999999998,F,2,N,1.5,A,1.0,S,1.3,12.565999999999999,51.47, -0.0942,27.69,51.153662100000005,0.182062,550000
BR27NG,51.382962,0.016193,F,2,N,1.5,A,1.0,S,1.3,12.339,51.47, -0.0942,27.987,51.153662100000005,0.182062,735000
BR27NJ,51.3819,0.01517,F,2,N,1.5,A,1.0,S,1.3,12.388,51.47, -0.0942,27.909000000000002,51.153662100000005,0.182062,793500
BR27NS,51.381893,0.010341,F,2,N,1.5,A,1.0,S,1.3,12.187000000000001,51.47, -0.0942,28.05,51.153662100000005,0.182062,585000
BR27PS,51.383509000000004,0.010023,F,2,N,1.5,A,1.0,T,1.4,12.029000000000002,51.47, -0.0942,28.221999999999998,51.153662100000005,0.182062,395000
BR27QG,51.380865,0.0068319999999999995,F,2,N,1.5,A,1.0,S,1.3,12.137,51.47, -0.0942,28.052,51.153662100000005,0.182062,500000
