Pcd,Lat,Long,Duration,Old Or New,Prd Category Type,Property Type,Price
HA98RQ,51.571081,-0.305126,F,N,A,S,550000
HA98RZ,51.573229,-0.306258,F,N,A,S,573000
HA98SJ,51.575738,-0.309426,L,N,B,F,322000
HA99BZ,51.563254,-0.263649,L,N,A,F,295000
HA99EF,51.564672,-0.267736,L,N,A,F,463500
HA99JH,51.571316,-0.273703,F,N,A,T,400000
HA99QJ,51.572709,-0.292698,F,N,B,S,680000
HA99QL,51.56944,-0.287438,L,N,A,F,380000
IG110AB,51.524357,0.078019,L,Y,A,F,350000
IG110AB,51.524357,0.078019,L,Y,A,F,330000
IG110AB,51.524357,0.078019,L,Y,A,F,340000
IG110AB,51.524357,0.078019,L,Y,A,F,240000
IG110AB,51.524357,0.078019,L,Y,A,F,370000
IG110AB,51.524357,0.078019,L,Y,A,F,270000
IG110AB,51.524357,0.078019,L,Y,A,F,265000
IG110AB,51.524357,0.078019,L,Y,A,F,263000
IG110JP,51.525355,0.105198,F,N,B,O,26100000
IG110LA,51.526791,0.100334,F,N,A,T,387500
IG110LR,51.526434,0.111663,F,N,A,T,425000
IG110NP,51.529587,0.097319,F,N,A,T,312000
IG110PZ,51.52795,0.113391,F,N,B,T,330000
IG110TJ,51.532771,0.102929,L,N,B,O,110000
IG110TJ,51.532771,0.102929,L,N,B,O,425000
IG117GP,51.53054,0.076659,L,N,A,F,220000
IG117QU,51.534837,0.092413,F,N,B,T,300000
IG117TS,51.53347,0.084389,F,N,B,T,550000
IG117UH,51.533547,0.089614,F,N,A,T,363000
IG117XS,51.532035,0.09524,F,N,A,T,338000
IG118BQ,51.539173,0.076129,L,N,A,F,217000
IG118EQ,51.537596,0.079359,F,N,B,O,3575000
IG118JZ,51.543155,0.070109,F,N,A,T,365000
IG118NB,51.541473,0.072181,F,N,A,T,380000
IG118PF,51.541867,0.077447,L,N,A,F,225000
IG118SR,51.542602,0.088111,L,Y,A,F,335000
IG118SR,51.542602,0.088111,L,Y,A,F,370000
IG119AU,51.546677,0.108158,F,N,A,T,450000
IG119BA,51.5457,0.108978,L,N,A,F,190000
IG119BP,51.544103,0.106265,F,N,A,T,460000
IG119BT,51.546697,0.107077,F,N,A,T,480000
IG119BZ,51.551991,0.106716,L,N,B,F,218000
IG119DG,51.549345,0.101315,L,N,A,F,245000
IG119LD,51.542862,0.096242,F,N,A,S,625000
IG119PL,51.538932,0.096754,L,N,A,F,255000
IG119TR,51.539714,0.089724,F,N,A,T,427000
IG119TX,51.53891,0.094965,L,N,B,O,500000
IG119UB,51.538516,0.09336,F,N,A,T,380000
IG119UU,51.540917,0.09386,F,N,A,T,441000
IG119XP,51.538676,0.087931,L,N,A,F,202500
IG11HQ,51.552989,0.076441,F,N,A,T,445000
IG11TZ,51.562218,0.089556,L,N,B,F,215000
IG11YA,51.554712,0.090829,F,N,A,S,507500
IG12EF,51.554156,0.068949,L,N,B,T,600000
IG12HA,51.55144,0.072519,F,N,A,T,375000
IG12JA,51.549038,0.073578,F,N,A,T,350000
IG12JL,51.544511,0.074814,F,N,B,T,425000
IG12NY,51.545122,0.076357,F,N,A,T,400000
IG12UD,51.55013,0.078474,F,N,A,T,325000
IG12UE,51.550041,0.079393,F,N,A,T,367500
IG12UF,51.550736,0.081271,F,N,A,T,420000
IG12UJ,51.55174,0.087029,F,N,A,T,424000
IG13AP,51.561899,0.064828,F,N,B,O,55000
IG13BN,51.562059,0.063422,F,N,A,T,486000
IG13EQ,51.565331,0.060439,L,N,A,T,295000
IG13LB,51.567946,0.054381,F,N,A,T,595000
IG13QQ,51.574824,0.056524,F,N,A,T,210000
IG14AR,51.565906,0.090463,F,N,A,T,555000
IG14LA,51.563763,0.072933,L,N,A,F,305000
IG14LF,51.564737,0.07523,F,N,B,O,125000
IG14SQ,51.569495,0.078261,F,N,A,T,355000
IG14UY,51.569905,0.06623,F,N,A,S,807000
IG14XA,51.571804,0.065652,F,N,A,S,890000
IG26AA,51.572847,0.082411,F,N,A,T,400000
IG26QD,51.576817,0.079143,F,N,A,T,559000
IG26QP,51.578562,0.078588,F,N,A,T,660000
IG26SD,51.578912,0.075111,F,N,B,T,490000
IG26XU,51.581008,0.065882,F,N,A,S,633000
IG26XY,51.582848,0.070152,F,N,B,T,556000
IG26YQ,51.581448,0.069496,F,N,A,T,620000
IG27DH,51.573628,0.087584,F,N,A,T,538000
IG27DY,51.570508,0.086126,F,N,B,T,350000
IG27DZ,51.570237,0.086691,F,N,A,T,522500
IG27NW,51.576983,0.088532,L,N,A,F,315000
IG27SX,51.580458,0.100902,F,N,A,T,521000
IG38LJ,51.569707,0.096669,F,N,B,T,426000
IG38NA,51.570041,0.098604,F,N,B,T,490000
IG38PF,51.56873,0.101992,L,N,A,F,202000
IG38SQ,51.569821,0.106848,F,N,A,T,430000
IG38TN,51.565885,0.1087,F,N,A,T,360000
IG38TR,51.56744,0.108715,F,N,A,T,700000
IG38UD,51.569785,0.108376,F,N,B,T,450000
IG39BU,51.554488,0.102864,F,N,A,T,725000
IG39DB,51.550831,0.103172,F,N,A,T,492000
IG39JQ,51.557187,0.095242,F,N,A,T,430000
IG39QH,51.564587,0.112853,F,N,A,T,540000
IG39SZ,51.561348,0.106932,F,N,A,S,503000
IG39TB,51.56099,0.104852,F,N,A,S,485000
IG39TS,51.565322,0.112483,L,N,B,F,200000
IG39UN,51.566244,0.110287,L,N,B,O,1000
IG39XH,51.563506,0.10595,F,N,A,T,575000
IG45DD,51.576912,0.0492,L,N,B,F,320000
IG45JW,51.581363,0.046672,F,N,A,T,500000
IG45NA,51.583219,0.053136,F,N,A,T,545000
IG45NF,51.582828,0.054403,F,N,A,T,526500
IG45PP,51.584899,0.042919,F,N,A,S,570000
IG50BN,51.590252,0.064858,F,N,A,S,560000
IG50BW,51.589266,0.066733,F,N,A,S,490000
IG50DL,51.590922,0.058998,F,N,B,S,590000
IG50DN,51.590458,0.052134,F,N,A,T,680000
IG50DW,51.591098,0.054603,F,N,A,T,494000
IG50HH,51.5898,0.061979,F,N,A,T,570000
IG50HX,51.586208,0.054483,F,N,B,F,925000
IG50HY,51.587082,0.055432,L,N,A,F,261000
IG50ND,51.597445,0.056246,F,N,A,S,488000
IG50PB,51.592537,0.057165,F,N,A,D,523000
IG50PN,51.592032,0.055699,F,N,A,S,650000
IG50QL,51.595949,0.06565,F,N,A,S,465000
IG50QQ,51.596512,0.066889,F,N,A,T,455000
IG50SA,51.596771,0.070019,L,N,B,F,225000
IG50TD,51.591166,0.067613,F,N,A,S,685000
IG50UW,51.593767,0.071081,F,N,A,S,345000
IG50XG,51.598223,0.068252,L,N,A,S,310000
IG61AS,51.580797,0.075789,F,N,B,S,439000
IG61DX,51.582343,0.079886,F,N,A,S,638000
IG61DX,51.582343,0.079886,F,N,A,T,515000
IG61JY,51.584725,0.071334,F,N,A,S,630000
IG61LN,51.586899,0.074479,F,N,A,S,590000
IG61NB,51.585931,0.089142,L,N,B,O,170398
IG61NL,51.582706,0.087293,F,N,B,O,18000
IG61PB,51.5884,0.085187,F,N,B,O,680000
IG61PG,51.589684,0.085837,F,N,A,D,500000
IG62AJ,51.592688,0.08385,L,N,A,F,260000
IG62AU,51.603147,0.074107,F,N,A,S,458750
IG62AZ,51.59073,0.080082,F,N,A,T,515000
IG62DZ,51.591773,0.083638,L,N,B,F,200000
IG62ED,51.591423,0.081571,F,N,A,T,573000
IG62JF,51.59262,0.074927,F,N,A,T,430000
IG62NW,51.601315,0.089677,L,N,A,T,207500
IG62NW,51.601315,0.089677,F,N,A,S,515000
IG62PH,51.594304,0.085414,L,N,B,F,280000
IG62QN,51.599396,0.078745,F,N,A,D,700000
IG62UG,51.603794,0.090311,F,N,A,T,426500
IG63AT,51.606709,0.099832,F,N,B,S,452500
IG63AX,51.608078,0.098697,L,N,A,F,210000
IG63BL,51.603135,0.098526,F,N,A,T,455000
IG63BQ,51.602845,0.094109,L,N,A,S,302500
IG63BS,51.604397,0.09587,F,N,A,T,425000
IG63DF,51.604453,0.103757,F,N,A,S,620000
IG63EL,51.60749,0.109458,L,N,A,F,288000
IG63HA,51.594736,0.088059,F,N,A,T,500000
IG63XR,51.612206,0.11973,F,N,A,T,469999
IG74AT,51.615211,0.116634,F,N,A,S,350000
IG74FE,51.606826,0.138815,F,N,A,T,560000
IG74FL,51.607766,0.139033,F,N,A,S,500000
IG74HE,51.610668,0.105229,F,N,A,T,365000
IG74HR,51.610736,0.099902,F,Y,A,D,720000
IG74HR,51.610736,0.099902,F,Y,A,D,820000
IG74JB,51.612319,0.094371,F,N,A,T,385000
IG74JY,51.613532,0.09343,F,N,A,T,435000
IG74LP,51.611668,0.109146,L,N,A,F,204000
IG74QT,51.613275,0.119259,F,N,A,S,805000
IG76HL,51.61497,0.097498,F,N,A,S,600000
IG76HP,51.613114,0.098727,F,N,A,S,815000
IG76NG,51.614217,0.096336,F,N,A,S,535000
IG80BE,51.606093,0.026959,F,N,A,S,730000
IG80BS,51.60883,0.026243,L,N,A,F,500000
IG80EA,51.606533,0.031643,L,N,A,F,330000
IG80EU,51.612974,0.029447,F,N,A,D,965000
IG80LJ,51.611174,0.032674,F,N,A,D,900000
IG80QF,51.617402,0.03184,F,N,A,S,840000
IG80QG,51.620967,0.030569,F,N,A,D,1015000
IG80QG,51.620967,0.030569,F,N,B,D,1300000
IG80RQ,51.618959,0.023935,F,N,A,S,810000
IG80SS,51.61161,0.022005,F,N,A,T,584000
IG80SY,51.614654,0.021187,L,N,A,F,472500
IG80TE,51.613266,0.022411,F,N,A,S,490500
IG80TJ,51.616984,0.017463,L,N,A,F,411500
IG80UE,51.608121,0.0199,L,N,A,F,395000
IG87AG,51.601587,0.035798,F,N,A,T,630000
IG87BY,51.605746,0.03454,F,N,A,S,675000
IG87EW,51.604294,0.036295,F,N,A,S,682000
IG87LE,51.602185,0.041789,F,N,A,T,355000
IG87LJ,51.602339,0.043254,F,N,A,T,588000
IG87ND,51.610608,0.040419,F,N,A,T,550000
IG87NF,51.611855,0.041082,F,N,A,T,535000
IG87NW,51.611464,0.042378,F,N,A,S,567500
IG88FG,51.598972,0.055304,F,N,A,T,555000
IG88GW,51.603743,0.068344,F,N,A,T,997500
IG88HW,51.606394,0.059756,L,N,A,F,228000
IG88JH,51.601376,0.051023,F,N,A,T,525000
IG88LS,51.594138,0.045326,F,N,A,S,563000
IG88NL,51.601349,0.054661,L,N,B,F,337500
IG88PF,51.600666,0.044305,F,N,A,T,570000
IG88QN,51.592677,0.044495,F,N,A,S,470000
IG88QP,51.593846,0.046598,F,N,A,S,460000
IG88RE,51.602971,0.066763,L,N,A,F,800000
IG88RW,51.602698,0.062303,L,N,A,F,725000
IG89AF,51.603238,0.030846,F,N,A,T,560000
IG89AX,51.601544,0.029991,F,N,A,S,735000
IG89DG,51.602739,0.023792,F,N,A,S,685000
IG89JT,51.604572,0.022313,L,N,A,F,400000
IG89JU,51.60495,0.021276,L,N,A,F,185000
IG89LL,51.604431,0.002234,F,N,A,T,760000
IG89NG,51.602362,0.005926,F,N,A,S,652000
IG95JG,51.624434,0.026664,F,N,A,S,820000
IG95JN,51.623363,0.025128,F,N,A,D,880000
IG95JZ,51.625397,0.026591,F,N,A,D,1037000
IG96ED,51.617006,0.04738,F,N,A,T,608000
IG96ES,51.614159,0.045128,F,N,A,T,590000
KT11EE,51.409146,-0.303161,F,N,B,O,1100000
KT11PL,51.413191,-0.307448,L,N,A,F,650000
KT12AS,51.405977,-0.306075,L,N,A,F,340000
KT12AU,51.404581,-0.306501,F,N,A,S,1123500
KT12JE,51.402405,-0.305279,L,N,B,F,325000
KT12LH,51.398575,-0.3066,L,N,A,F,296000
KT12LR,51.39834,-0.305897,L,N,A,F,260000
KT12LZ,51.403013,-0.307529,L,N,B,O,490000
KT12PU,51.409907,-0.29741,F,N,A,D,892500
KT12QN,51.406649,-0.300903,L,N,A,F,367250
KT12RB,51.406392,-0.299345,F,N,A,S,660000
KT12RF,51.406353,-0.298498,F,N,A,S,660000
KT12SS,51.401865,-0.297199,L,N,A,F,365000
KT12SW,51.40363,-0.295537,F,N,A,S,603500
KT12TE,51.400668,-0.301519,L,Y,A,F,480000
KT12UA,51.403452,-0.297513,F,N,A,S,700000
KT13AE,51.411186,-0.286427,F,N,A,D,775000
KT13AU,51.406021,-0.293004,F,N,A,S,596000
KT13BD,51.401896,-0.294394,L,N,A,F,450000
KT13BD,51.401896,-0.294394,L,N,A,F,445000
KT13DW,51.409409,-0.29282,F,N,A,T,520000
KT13DY,51.408374,-0.290918,F,N,A,S,450000
KT13ES,51.407301,-0.291964,F,N,A,S,782450
KT13HG,51.406101,-0.284323,F,N,A,S,545000
KT13HG,51.406101,-0.284323,F,N,B,S,545000
KT13LW,51.407804,-0.282082,F,N,A,S,510000
KT13NE,51.410274,-0.29112,L,N,A,F,343000
KT13SG,51.411365,-0.280237,L,N,A,F,310000
KT14AY,51.413972,-0.315472,F,N,A,T,590000
KT14BA,51.41442,-0.316606,L,N,A,F,499950
KT14DZ,51.415697,-0.312835,L,N,A,F,425000
KT14ED,51.415155,-0.31645,L,N,A,F,268000
KT14EU,51.414356,-0.30962,L,N,A,F,385000
KT25AT,51.418791,-0.302904,F,N,A,D,950000
KT25DJ,51.426089,-0.305741,F,N,A,S,1076000
KT25DR,51.425923,-0.301727,F,N,A,T,629950
KT25DR,51.425923,-0.301727,F,N,A,T,730000
KT25GW,51.429182,-0.311345,F,N,A,D,977500
KT25JE,51.418393,-0.297813,F,N,A,T,1095000
KT25JS,51.419838,-0.291454,F,N,A,S,975000
KT25LZ,51.425896,-0.291846,F,N,B,O,1500
KT25NQ,51.427521,-0.30466,L,N,A,F,435000
KT25PF,51.425516,-0.292911,L,N,A,F,325000
KT25QG,51.426965,-0.299221,F,N,A,S,800000
KT25QJ,51.425391,-0.29423,L,N,A,F,375000
KT25RE,51.430369,-0.303856,F,N,A,T,835000
KT25RE,51.430369,-0.303856,F,N,A,T,710000
KT25RG,51.430191,-0.30213,F,N,A,S,880000
KT25SR,51.421299,-0.304724,L,N,A,F,585000
KT25TN,51.420948,-0.297295,F,N,A,S,645000
KT26AQ,51.417195,-0.299505,F,N,A,S,1175000
KT26BA,51.416928,-0.286126,F,N,A,F,600000
KT26JF,51.417165,-0.291266,F,N,A,T,522000
KT26JF,51.417165,-0.291266,F,N,A,T,490000
KT26JX,51.412941,-0.299505,F,N,A,T,586500
KT26LF,51.413644,-0.292813,F,N,A,S,755000
KT26LJ,51.41537,-0.291512,F,N,A,S,850000
KT26LQ,51.413579,-0.295138,F,N,B,O,4859097
KT26LR,51.414823,-0.293453,F,N,A,D,827500
KT26LU,51.414088,-0.29361,F,N,A,S,800000
KT26PP,51.414376,-0.289932,L,N,A,F,365000
KT26QF,51.41065,-0.299022,L,N,B,F,350000
KT26SS,51.41226,-0.295913,L,N,A,F,175000
KT27AL,51.413515,-0.285794,L,N,A,F,290000
KT27BT,51.415405,-0.280422,L,N,A,F,350000
KT27EQ,51.415609,-0.253415,F,N,B,O,67943028
KT27EY,51.414625,-0.272579,F,N,A,D,2300000
KT27JN,51.422345,-0.275366,F,N,A,D,927500
KT27JU,51.42489,-0.271042,F,N,A,D,1800000
KT27LE,51.415668,-0.280542,L,N,A,F,225000
KT27ST,51.417009,-0.284297,L,N,A,F,400000
KT27ST,51.417009,-0.284297,L,N,B,O,360000
KT27TU,51.421039,-0.280723,F,N,A,T,795000
KT33BB,51.412138,-0.263153,F,N,A,S,925000
KT33BJ,51.404707,-0.258647,F,N,A,S,568500
KT33EA,51.408751,-0.265741,F,N,A,S,855000
KT33EW,51.406941,-0.272883,F,N,A,T,510000
KT33HF,51.403162,-0.267879,F,N,A,S,460000
KT33HF,51.403162,-0.267879,F,N,A,S,570000
KT33HN,51.404316,-0.265664,F,N,A,T,608000
KT33JD,51.401034,-0.265708,F,N,B,T,260000
KT33JT,51.404652,-0.266485,F,N,A,T,723000
KT33PA,51.400244,-0.263337,F,N,A,T,465000
KT33QL,51.401433,-0.260431,F,N,A,D,780000
KT33QQ,51.400618,-0.260073,F,N,A,S,879750
KT33RQ,51.401673,-0.272426,F,N,A,T,505000
KT33RU,51.403079,-0.27566,F,N,A,T,472500
KT33RW,51.405206,-0.277823,F,N,A,S,500000
KT34AL,51.400922,-0.24844,F,N,A,T,593800
KT34AS,51.402108,-0.248395,F,N,A,S,710000
KT34BE,51.406298,-0.257997,L,N,B,F,400000
KT34DZ,51.400199,-0.254914,L,Y,A,F,375000
KT34DZ,51.400199,-0.254914,L,Y,A,F,485000
KT34EA,51.401456,-0.254098,F,N,A,S,985000
KT34HW,51.403677,-0.252907,F,N,A,T,260000
KT34JX,51.406125,-0.256034,F,N,A,S,726000
KT34LA,51.40876,-0.256049,F,N,A,D,1420000
KT35AH,51.397211,-0.257077,F,N,A,S,845000
KT35BD,51.398943,-0.266572,F,N,A,T,730000
KT35BT,51.396937,-0.268962,F,N,A,S,690000
KT35DG,51.398497,-0.259544,F,N,B,D,680000
KT35DQ,51.398643,-0.270579,L,N,A,F,222500
KT35HT,51.399947,-0.268158,F,N,A,T,660000
KT35HU,51.400218,-0.268873,F,Y,A,S,600000
KT35LY,51.389271,-0.263186,F,N,A,D,605000
KT35NQ,51.388017,-0.263521,F,N,A,D,570000
KT35QJ,51.39293,-0.261912,F,N,A,D,803000
KT35QX,51.392002,-0.263025,F,N,A,D,595500
KT36AH,51.389065,-0.253535,F,N,A,S,700000
KT36AT,51.389583,-0.252739,F,N,A,S,500000
KT36BD,51.389147,-0.24521,F,N,B,S,580000
KT36BY,51.397662,-0.249988,F,N,B,T,415000
KT36JF,51.394852,-0.238284,F,N,B,O,3005000
KT36NB,51.394299,-0.238636,F,N,B,O,351000
KT36NB,51.394299,-0.238636,L,N,B,F,220000
KT36QL,51.399643,-0.238124,L,N,A,F,402500
KT36QQ,51.398506,-0.240281,F,N,B,T,518000
KT36RL,51.392076,-0.248677,F,N,A,D,900000
KT47AA,51.378162,-0.244294,F,N,A,S,662000
KT47NW,51.385385,-0.252272,L,N,A,F,237500
KT47PG,51.383921,-0.252955,F,N,A,T,500000
KT47PJ,51.381879,-0.256539,F,N,A,S,780000
KT47PQ,51.38364,-0.253972,F,N,A,S,665000
KT47RG,51.384919,-0.256582,F,N,A,S,570000
KT47SB,51.383407,-0.263212,L,N,A,F,259000
KT47SF,51.386791,-0.243992,F,N,A,T,410000
KT48AH,51.382281,-0.241277,F,N,A,S,523500
KT48BT,51.384293,-0.242938,F,N,A,T,484000
KT48BU,51.38352,-0.243572,F,N,A,T,570000
KT48BZ,51.387448,-0.241682,F,N,A,T,500000
KT48DA,51.386333,-0.241035,F,N,A,T,490000
KT48EE,51.385744,-0.235395,L,N,A,F,365000
KT48EU,51.376459,-0.240422,L,N,A,F,334500
KT48GA,51.382192,-0.24253,L,N,A,F,240000
KT48GR,51.378434,-0.225952,F,N,A,T,536000
KT48HB,51.378524,-0.228363,L,N,A,F,280000
KT48HB,51.378524,-0.228363,L,N,A,F,280000
KT48HD,51.378347,-0.229098,L,N,A,F,235000
KT48LB,51.380409,-0.234005,F,N,B,D,453000
KT48LE,51.378489,-0.234989,F,N,A,T,347000
KT48LN,51.379022,-0.228526,F,N,A,T,350000
KT48NE,51.378186,-0.230901,F,N,A,S,695000
KT48NL,51.379899,-0.227673,F,N,A,S,407500
KT48NU,51.381249,-0.230682,F,N,A,T,471520
KT48NX,51.381557,-0.230857,F,N,A,T,435000
KT48PN,51.381571,-0.228184,L,N,A,F,289000
KT48PP,51.383044,-0.226287,F,N,A,T,350000
KT48PZ,51.378903,-0.223056,F,N,A,D,395000
KT48UD,51.368181,-0.237162,F,N,A,S,735000
KT48UD,51.368181,-0.237162,F,N,A,S,582000
KT48UE,51.368132,-0.238687,F,N,A,S,523000
KT48XD,51.369438,-0.233436,F,N,A,S,840000
KT48XS,51.370728,-0.242696,F,N,A,T,552000
KT48XY,51.372397,-0.244227,F,N,A,T,465000
KT48YB,51.36804,-0.244494,F,N,A,T,545000
KT58AB,51.397137,-0.297964,F,N,A,D,1780000
KT58AG,51.397743,-0.298171,L,N,B,O,324000
KT58AL,51.398379,-0.296803,L,N,A,F,339000
KT58AR,51.398789,-0.299613,F,N,A,T,770000
KT58AT,51.399108,-0.301197,F,N,A,T,670000
KT58BU,51.399558,-0.298743,L,N,A,F,375000
KT58BU,51.399558,-0.298743,L,N,A,F,393000
KT58DH,51.397818,-0.293503,F,N,A,S,450000
KT58DP,51.398254,-0.291266,F,N,A,S,720000
KT58DS,51.39766,-0.293114,F,N,A,S,622500
KT58HN,51.396562,-0.28016,F,N,A,S,685000
KT58NE,51.392179,-0.290932,F,N,A,S,1154500
KT58QH,51.39389,-0.296072,L,N,A,F,290000
KT58QH,51.39389,-0.296072,L,N,A,F,395000
KT59AR,51.385195,-0.292989,L,N,A,F,364250
KT59HT,51.390642,-0.274417,F,N,A,S,695000
KT59HY,51.392875,-0.2783,F,N,A,S,762750
KT59LJ,51.38438,-0.279122,F,N,A,S,615000
KT59LR,51.387954,-0.2739,F,N,A,S,725000
KT59PN,51.38286,-0.270542,F,N,A,T,429890
KT59QQ,51.381344,-0.273215,F,N,A,F,387500
KT64AF,51.394095,-0.308986,F,N,A,T,1050000
KT64DE,51.395674,-0.308698,L,N,A,F,387000
KT64DJ,51.396452,-0.309647,F,N,A,T,760000
KT64DJ,51.396452,-0.309647,L,N,A,F,575000
KT64DT,51.39272,-0.30785,L,N,A,F,349000
KT64DW,51.396885,-0.308481,L,N,A,F,500000
KT64EG,51.392728,-0.31079,L,N,A,F,440000
KT64EL,51.395031,-0.310289,F,N,A,T,695000
KT64FD,51.393749,-0.313059,L,N,A,F,590000
KT64HA,51.397927,-0.307163,F,N,A,D,1300000
KT64PW,51.393696,-0.302582,L,Y,A,F,490000
KT64SP,51.397941,-0.302577,L,N,A,F,685000
KT64TN,51.398273,-0.301895,L,N,B,F,335000
KT64UG,51.395307,-0.30143,L,N,A,F,550000
KT65AL,51.376862,-0.300747,L,N,A,F,320000
KT65BU,51.379006,-0.3071,L,N,A,F,400000
KT65NJ,51.39291,-0.3135,F,N,A,T,705000
KT65NS,51.392004,-0.313002,F,N,A,S,1088000
KT65PW,51.391576,-0.311997,F,N,A,S,775000
KT65PW,51.391576,-0.311997,F,N,A,S,550000
KT66BU,51.390039,-0.304615,F,N,A,D,970000
KT66DB,51.392272,-0.300507,L,N,A,F,445000
KT66DD,51.392656,-0.301465,L,N,B,F,340000
KT66DG,51.391515,-0.300343,F,N,B,O,7000
KT66JN,51.383638,-0.302235,F,N,A,D,960000
KT66JR,51.385867,-0.296542,F,N,A,T,497500
KT66LF,51.387285,-0.303201,F,N,A,D,980000
KT66LN,51.388655,-0.298422,L,N,A,F,440000
KT66NF,51.387384,-0.309421,L,N,A,F,515000
KT66RU,51.387706,-0.311177,L,N,A,F,490000
KT66SJ,51.38977,-0.308355,L,N,A,F,305000
KT67BB,51.382494,-0.286657,L,N,A,F,271400
KT67BH,51.381576,-0.288453,F,N,B,S,680000
KT67NR,51.376197,-0.291412,F,N,A,T,562500
KT67QA,51.379736,-0.282529,F,N,A,S,649950
KT67QL,51.381156,-0.29107,F,N,A,T,370000
KT67RX,51.3832,-0.294342,F,N,A,S,795000
KT67RZ,51.382972,-0.293566,F,N,A,S,635000
KT67SA,51.382805,-0.293164,F,N,A,S,614000
KT67SD,51.380946,-0.294569,F,N,A,S,535000
KT67SG,51.379232,-0.296056,F,N,B,S,575000
KT67SH,51.381029,-0.295917,L,N,A,F,260000
KT67TA,51.376824,-0.297395,F,N,A,S,485000
KT67UL,51.380669,-0.298373,F,N,A,T,638000
KT89BP,51.40791,-0.347572,L,N,A,F,460000
KT91AB,51.36739,-0.306154,L,N,A,F,200500
KT91AE,51.368412,-0.30581,F,N,A,S,402000
KT91AN,51.369445,-0.302625,F,N,A,D,650000
KT91AR,51.367807,-0.303806,L,N,A,F,210000
KT91AS,51.367119,-0.303487,F,N,A,S,499950
KT91AZ,51.365093,-0.303303,F,N,B,S,545000
KT91DA,51.366833,-0.299877,F,N,B,T,395000
KT91HU,51.364757,-0.297498,F,N,A,T,400000
KT91JS,51.364566,-0.291156,F,N,A,T,370000
KT91NN,51.37026,-0.31622,F,N,A,S,605000
KT91NU,51.367083,-0.307209,F,N,B,O,560000
KT91NW,51.36859,-0.313819,F,N,A,S,507500
KT91PW,51.369951,-0.307779,F,N,A,S,507000
KT91QD,51.366786,-0.287381,F,N,A,T,270000
KT91QE,51.364803,-0.299407,L,N,A,F,232000
KT91RP,51.371244,-0.297128,F,N,A,S,445000
KT91RY,51.370386,-0.300536,F,N,A,S,425000
KT92AA,51.363843,-0.295262,F,N,A,T,450000
KT92AN,51.359985,-0.294587,F,N,A,T,375000
KT92AN,51.359985,-0.294587,L,N,A,F,215000
KT92AQ,51.359873,-0.292436,F,N,A,T,367500
KT92AQ,51.359873,-0.292436,F,N,B,T,289000
KT92AQ,51.359873,-0.292436,F,N,B,T,261000
KT92ES,51.361782,-0.303756,F,N,A,T,428000
KT92EX,51.363254,-0.300498,F,N,A,S,500000
KT92HH,51.358701,-0.310261,L,N,A,F,275000
KT92JF,51.361879,-0.306151,F,N,A,D,755000
KT92JQ,51.356419,-0.312256,F,N,A,D,615000
KT92RH,51.367546,-0.314346,F,N,A,T,605000
KT92SA,51.3563,-0.313998,F,N,A,T,430000
N101HH,51.598967,-0.151269,F,N,B,O,1264
N101LA,51.596688,-0.151776,F,N,A,T,600000
N101LP,51.597846,-0.148827,F,N,A,T,1355000
N101NR,51.595157,-0.152214,F,N,A,S,1365000
N101QG,51.596069,-0.1462,L,N,A,F,270000
N102BU,51.597253,-0.140318,F,N,A,T,1285000
N102DL,51.599163,-0.140543,F,N,A,T,1371000
N102EL,51.597723,-0.143894,F,N,A,S,1096000
N102HX,51.604751,-0.146438,F,N,A,T,646000
N102HY,51.604232,-0.147224,F,N,B,T,920000
N102JX,51.594344,-0.138693,F,N,B,O,1850000
N102JY,51.594188,-0.139866,L,N,A,F,772000
N102LE,51.596941,-0.138208,L,N,A,F,790000
N103BB,51.588521,-0.148239,F,N,A,T,1391500
N103BB,51.588521,-0.148239,F,N,A,T,2695000
N103EE,51.588823,-0.152023,F,N,A,T,1700000
N103EJ,51.59085,-0.15223,L,N,B,O,17000
N103EU,51.587789,-0.149514,L,N,A,F,172500
N103EY,51.58777,-0.148345,L,N,A,F,514500
N103JR,51.582869,-0.146018,L,N,A,F,640000
N103JX,51.584392,-0.143066,L,N,A,F,700000
N103NR,51.592138,-0.144789,L,N,A,F,470000
N103NU,51.591852,-0.147916,L,N,A,F,535000
N103PU,51.587792,-0.137962,F,N,A,T,975000
N103PX,51.587047,-0.139234,F,N,A,S,1600000
N103QA,51.585928,-0.138384,F,N,A,S,1650000
N103QP,51.590221,-0.14202,L,N,B,F,350000
N103RB,51.588348,-0.140162,L,N,A,F,450000
N103RL,51.589289,-0.139359,L,N,A,F,480000
N103RP,51.589143,-0.140981,F,N,A,T,875113
N103RS,51.590666,-0.14346,F,N,B,O,925000
N103TB,51.589774,-0.137072,F,N,B,O,700000
N103TR,51.588364,-0.136639,L,N,A,F,755000
N103TR,51.588364,-0.136639,L,N,A,F,745000
N103UG,51.585348,-0.144904,L,N,A,F,572000
N10EG,51.535305,-0.108325,F,N,A,T,1250000
N10EN,51.537798,-0.110096,L,N,A,F,590000
N10EY,51.534957,-0.108498,F,N,A,T,1340000
N10QX,51.537673,-0.104016,F,N,A,T,2075000
N10RD,51.538103,-0.10619,F,N,A,T,2175000
N111BY,51.62118,-0.137924,F,N,A,D,590000
N111BY,51.62118,-0.137924,L,N,B,F,245000
N111EH,51.626855,-0.149929,F,N,B,T,450000
