Pcd,Lat,Long,Duration,num_Dur,Old_Or_New,num_Old,Prd_Category_Type,num_Prd,Property_Type,num_Pro,dis_station,station_dis,station_Lat,station_Lng,dis_airport,air_dis,air_Lat,air_Lng,Price
TW26PL,51.447486,-0.352764,F,2,N,2,A,1,T,1.5,14.398,1,?51.5154,-0.175743,7.34,1,51.4654953,-0.454687267,610000
TW26PW,51.447164,-0.35479,F,2,N,2,B,2.5,T,1.5,14.536,1,?51.5154,-0.175743,7.215,1,51.4654953,-0.454687267,540000
TW26RG,51.446113,-0.346525,F,2,N,2,A,1,T,1.5,14.115,1,?51.5154,-0.175743,7.798,1,51.4654953,-0.454687267,790000
TW26RR,51.446627,-0.346002,F,2,N,2,A,1,T,1.5,14.053,1,?51.5154,-0.175743,7.817,1,51.4654953,-0.454687267,746000
TW26SW,51.44675,-0.340098,F,2,N,2,A,1,T,1.5,13.704,1,?51.5154,-0.175743,8.209,1,51.4654953,-0.454687267,603000
TW26SW,51.44675,-0.340098,F,2,N,2,A,1,T,1.5,13.704,1,?51.5154,-0.175743,8.209,1,51.4654953,-0.454687267,612950
TW27BD,51.452364,-0.359439,F,2,N,2,A,1,T,1.5,14.523,1,?51.5154,-0.175743,6.759,1,51.4654953,-0.454687267,425850
TW27DJ,51.453744,-0.353963,F,2,N,2,A,1,T,1.5,14.117,1,?51.5154,-0.175743,7.1,1,51.4654953,-0.454687267,485000
TW27DT,51.455198,-0.352472,F,2,N,2,A,1,T,1.5,13.949,1,?51.5154,-0.175743,7.174,1,51.4654953,-0.454687267,442500
TW27HB,51.456898,-0.361479,L,1,N,2,A,1,F,1,14.412,1,?51.5154,-0.175743,6.528,1,51.4654953,-0.454687267,290000
TW27NJ,51.453016,-0.354004,F,2,N,2,A,1,S,1.5,14.159,1,?51.5154,-0.175743,7.112,1,51.4654953,-0.454687267,670000
TW27NP,51.451663,-0.353031,F,2,N,2,A,1,S,1.5,14.175,1,?51.5154,-0.175743,7.209,1,51.4654953,-0.454687267,620000
TW27PZ,51.448691,-0.347626,F,2,N,2,A,1,S,1.5,14.025,1,?51.5154,-0.175743,7.65,1,51.4654953,-0.454687267,570000
TW27SP,51.452913,-0.340292,F,2,N,2,A,1,S,1.5,13.346,1,?51.5154,-0.175743,8.048,1,51.4654953,-0.454687267,900000
TW27SQ,51.450185,-0.340059,L,1,N,2,A,1,F,1,13.493,1,?51.5154,-0.175743,8.122,1,51.4654953,-0.454687267,475000
TW31QE,51.472252,-0.358582,F,2,N,2,B,2.5,T,1.5,13.537,1,?51.5154,-0.175743,6.699,1,51.4654953,-0.454687267,400000
TW31SE,51.470524,-0.352042,F,2,N,2,B,2.5,O,7,13.186,1,?51.5154,-0.175743,7.132,1,51.4654953,-0.454687267,272500
TW31SP,51.468606,-0.352493,L,1,N,2,A,1,F,1,13.297,1,?51.5154,-0.175743,7.087,1,51.4654953,-0.454687267,380000
TW31SP,51.468606,-0.352493,F,2,N,2,A,1,F,1,13.297,1,?51.5154,-0.175743,7.087,1,51.4654953,-0.454687267,380000
TW31SY,51.468807,-0.357266,F,2,N,2,A,1,S,1.5,13.593,1,?51.5154,-0.175743,6.758,1,51.4654953,-0.454687267,395000
TW31UN,51.4666,-0.3608,F,2,N,2,A,1,D,2,13.914,1,?51.5154,-0.175743,6.505,1,51.4654953,-0.454687267,410000
TW32DX,51.460988,-0.360742,L,1,N,2,B,2.5,F,1,14.166,1,?51.5154,-0.175743,6.527,1,51.4654953,-0.454687267,320000
TW32EY,51.458972,-0.361289,F,2,N,2,A,1,S,1.5,14.298,1,?51.5154,-0.175743,6.511,1,51.4654953,-0.454687267,525000
TW32HE,51.459227,-0.359553,F,2,N,2,A,1,S,1.5,14.177,1,?51.5154,-0.175743,6.627,1,51.4654953,-0.454687267,690000
TW32JX,51.458154,-0.354237,F,2,N,2,A,1,S,1.5,13.902,1,?51.5154,-0.175743,7.007,1,51.4654953,-0.454687267,735000
TW32NR,51.465005,-0.351564,F,2,N,2,B,2.5,S,1.5,13.401,1,?51.5154,-0.175743,7.144,1,51.4654953,-0.454687267,468500
TW32PN,51.46423,-0.351477,F,2,N,2,A,1,T,1.5,13.432,1,?51.5154,-0.175743,7.151,1,51.4654953,-0.454687267,470000
TW33LR,51.465799,-0.374952,L,1,N,2,A,1,F,1,14.854,1,?51.5154,-0.175743,5.524,1,51.4654953,-0.454687267,240000
TW33TY,51.463581,-0.365522,F,2,N,2,B,2.5,T,1.5,14.347,1,?51.5154,-0.175743,6.181,1,51.4654953,-0.454687267,290001
TW34AS,51.476139,-0.35999,F,2,N,2,B,2.5,S,1.5,13.481,1,?51.5154,-0.175743,6.665,1,51.4654953,-0.454687267,487950
TW34DX,51.474336,-0.363547,F,2,N,2,A,1,T,1.5,13.78,1,?51.5154,-0.175743,6.389,1,51.4654953,-0.454687267,520000
TW34LL,51.475873,-0.380354,F,2,N,2,A,1,T,1.5,14.831,1,?51.5154,-0.175743,5.276,1,51.4654953,-0.454687267,500000
TW45AH,51.45959,-0.382471,L,1,N,2,A,1,F,1,15.601,0,?51.5154,-0.175743,5.046,1,51.4654953,-0.454687267,212000
TW45AP,51.464368,-0.383353,F,2,N,2,B,2.5,O,7,15.454,0,?51.5154,-0.175743,4.943,1,51.4654953,-0.454687267,2870000
TW45AY,51.464196,-0.380019,L,1,N,2,A,1,F,1,15.246,0,?51.5154,-0.175743,5.175,1,51.4654953,-0.454687267,209000
TW45DR,51.462569,-0.391147,L,1,N,2,A,1,F,1,16.029,0,?51.5154,-0.175743,4.414,1,51.4654953,-0.454687267,267500
TW45HQ,51.462551,-0.376809,F,2,N,2,A,1,S,1.5,15.111,0,?51.5154,-0.175743,5.405,1,51.4654953,-0.454687267,380000
TW45LE,51.458022,-0.371169,F,2,N,2,A,1,D,2,14.96,1,?51.5154,-0.175743,5.845,1,51.4654953,-0.454687267,725000
TW45PH,51.448651,-0.385419,L,1,N,2,A,1,F,1,16.307,0,?51.5154,-0.175743,5.152,1,51.4654953,-0.454687267,275000
TW46ES,51.471751,-0.402414,L,1,N,2,A,1,F,1,16.426,0,?51.5154,-0.175743,3.687,1,51.4654953,-0.454687267,190000
TW46HS,51.468642,-0.401256,L,1,N,2,A,1,F,1,16.456,0,?51.5154,-0.175743,3.718,1,51.4654953,-0.454687267,312500
TW46LS,51.477162,-0.407539,F,2,N,2,B,2.5,T,1.5,16.6,0,?51.5154,-0.175743,3.514,1,51.4654953,-0.454687267,454000
TW46NB,51.474518,-0.408135,F,2,N,2,B,2.5,T,1.5,16.718,0,?51.5154,-0.175743,3.377,1,51.4654953,-0.454687267,460000
TW47DR,51.47001,-0.379712,F,2,N,2,A,1,T,1.5,14.996,1,?51.5154,-0.175743,5.218,1,51.4654953,-0.454687267,383000
TW50BH,51.478305,-0.378713,F,2,N,2,B,2.5,T,1.5,14.644,1,?51.5154,-0.175743,5.452,1,51.4654953,-0.454687267,630000
TW50HQ,51.49012,-0.372172,F,2,N,2,A,1,S,1.5,13.884,1,?51.5154,-0.175743,6.337,1,51.4654953,-0.454687267,915000
TW50JJ,51.480777,-0.376666,F,2,N,2,A,1,S,1.5,14.432,1,?51.5154,-0.175743,5.665,1,51.4654953,-0.454687267,500000
TW50JP,51.48124,-0.377672,F,2,N,2,A,1,S,1.5,14.485,1,?51.5154,-0.175743,5.614,1,51.4654953,-0.454687267,650000
TW50QS,51.482092,-0.369087,F,2,N,2,A,1,S,1.5,13.887,1,?51.5154,-0.175743,6.209,1,51.4654953,-0.454687267,585000
TW50RU,51.486196,-0.372585,F,2,N,2,B,2.5,O,7,14.007,1,?51.5154,-0.175743,6.134,1,51.4654953,-0.454687267,20000
TW50SA,51.486966,-0.368409,L,1,N,2,A,1,F,1,13.706,1,?51.5154,-0.175743,6.435,1,51.4654953,-0.454687267,275000
TW50SB,51.485441,-0.368061,L,1,N,2,A,1,T,1.5,13.723,1,?51.5154,-0.175743,6.396,1,51.4654953,-0.454687267,450000
TW50TL,51.480906,-0.35372,L,1,N,2,A,1,F,1,12.903,1,?51.5154,-0.175743,7.2,1,51.4654953,-0.454687267,335000
TW59BB,51.479482,-0.394296,F,2,N,2,A,1,T,1.5,15.647,0,?51.5154,-0.175743,4.463,1,51.4654953,-0.454687267,750000
TW59BE,51.479399,-0.391577,F,2,N,2,A,1,S,1.5,15.468,0,?51.5154,-0.175743,4.637,1,51.4654953,-0.454687267,580000
TW59BJ,51.477415,-0.393101,F,2,N,2,A,1,S,1.5,15.628,0,?51.5154,-0.175743,4.467,1,51.4654953,-0.454687267,633000
TW59BN,51.477357,-0.391462,F,2,N,2,B,2.5,S,1.5,15.521,0,?51.5154,-0.175743,4.574,1,51.4654953,-0.454687267,535000
TW59DH,51.480622,-0.385658,F,2,N,2,B,2.5,S,1.5,15.037,0,?51.5154,-0.175743,5.068,1,51.4654953,-0.454687267,515000
TW59DU,51.481305,-0.391496,F,2,N,2,A,1,T,1.5,15.409,0,?51.5154,-0.175743,4.717,1,51.4654953,-0.454687267,525000
TW59DY,51.480348,-0.390579,F,2,N,2,A,1,T,1.5,15.374,0,?51.5154,-0.175743,4.737,1,51.4654953,-0.454687267,445000
TW59EU,51.485048,-0.383197,F,2,N,2,B,2.5,S,1.5,14.751,1,?51.5154,-0.175743,5.408,1,51.4654953,-0.454687267,620000
TW59HT,51.486513,-0.38316,F,2,N,2,A,1,S,1.5,14.712,1,?51.5154,-0.175743,5.477,1,51.4654953,-0.454687267,540000
TW59JA,51.48449,-0.390995,F,2,N,2,A,1,S,1.5,15.291,0,?51.5154,-0.175743,4.891,1,51.4654953,-0.454687267,500000
TW59LG,51.484181,-0.399287,F,2,N,2,B,2.5,T,1.5,15.858,0,?51.5154,-0.175743,4.363,1,51.4654953,-0.454687267,445000
TW59QG,51.480567,-0.409926,F,2,N,2,A,1,S,1.5,16.667,0,?51.5154,-0.175743,3.524,1,51.4654953,-0.454687267,480000
TW59RF,51.482173,-0.409669,F,2,N,2,A,1,S,1.5,16.609,0,?51.5154,-0.175743,3.628,1,51.4654953,-0.454687267,550000
TW74BA,51.475919,-0.350789,L,1,N,2,A,1,F,1,12.889,1,?51.5154,-0.175743,7.289,1,51.4654953,-0.454687267,380000
TW74BW,51.47913,-0.352733,F,2,N,2,A,1,T,1.5,12.899,1,?51.5154,-0.175743,7.223,1,51.4654953,-0.454687267,525000
TW74DR,51.473462,-0.342325,F,2,N,2,A,1,T,1.5,12.439,1,?51.5154,-0.175743,7.833,1,51.4654953,-0.454687267,640000
TW74EQ,51.472673,-0.346313,L,1,N,2,A,1,F,1,12.728,1,?51.5154,-0.175743,7.549,1,51.4654953,-0.454687267,350000
TW74EY,51.473556,-0.345792,F,2,N,2,A,1,S,1.5,12.658,1,?51.5154,-0.175743,7.596,1,51.4654953,-0.454687267,815000
TW74FA,51.474492,-0.342676,L,1,N,2,A,1,F,1,12.419,1,?51.5154,-0.175743,7.823,1,51.4654953,-0.454687267,310000
TW74QP,51.482728,-0.355383,F,2,N,2,A,1,D,2,12.955,1,?51.5154,-0.175743,7.14,1,51.4654953,-0.454687267,1075000
TW74QQ,51.483075,-0.349365,L,1,N,2,A,1,F,1,12.544,1,?51.5154,-0.175743,7.552,1,51.4654953,-0.454687267,325000
TW75AD,51.475453,-0.334952,F,2,N,2,A,1,T,1.5,11.883,1,?51.5154,-0.175743,8.367,1,51.4654953,-0.454687267,515000
TW75DZ,51.484041,-0.335604,L,1,N,2,A,1,F,1,11.602,1,?51.5154,-0.175743,8.501,1,51.4654953,-0.454687267,180000
TW75FN,51.478045,-0.324352,L,1,N,2,A,1,F,1,11.094,1,?51.5154,-0.175743,9.135,1,51.4654953,-0.454687267,350000
TW75HN,51.480663,-0.334575,F,2,N,2,B,2.5,S,1.5,11.654,1,?51.5154,-0.175743,8.488,1,51.4654953,-0.454687267,650000
TW75JQ,51.481218,-0.328045,L,1,N,2,B,2.5,F,1,11.207,1,?51.5154,-0.175743,8.944,1,51.4654953,-0.454687267,338140
TW75LD,51.478835,-0.337565,F,2,N,2,A,1,T,1.5,11.917,1,?51.5154,-0.175743,8.247,1,51.4654953,-0.454687267,617500
TW75NE,51.483959,-0.332352,F,2,N,2,A,1,S,1.5,11.39,1,?51.5154,-0.175743,8.718,1,51.4654953,-0.454687267,705000
TW76AR,51.476508,-0.325035,F,2,N,2,A,1,T,1.5,11.203,1,?51.5154,-0.175743,9.063,1,51.4654953,-0.454687267,650000
TW76GX,51.471573,-0.334668,L,1,Y,1,A,1,F,1,12.033,1,?51.5154,-0.175743,8.341,1,51.4654953,-0.454687267,390000
TW76GX,51.471573,-0.334668,L,1,Y,1,A,1,F,1,12.033,1,?51.5154,-0.175743,8.341,1,51.4654953,-0.454687267,350000
TW76HL,51.46668,-0.342801,F,2,N,2,B,2.5,T,1.5,12.772,1,?51.5154,-0.175743,7.752,1,51.4654953,-0.454687267,480000
TW76LL,51.470614,-0.343134,F,2,N,2,A,1,S,1.5,12.613,1,?51.5154,-0.175743,7.748,1,51.4654953,-0.454687267,575000
TW76NT,51.471966,-0.340853,L,1,N,2,A,1,F,1,12.409,1,?51.5154,-0.175743,7.918,1,51.4654953,-0.454687267,375000
TW76NU,51.472195,-0.339189,L,1,N,2,A,1,F,1,12.293,1,?51.5154,-0.175743,8.035,1,51.4654953,-0.454687267,370000
TW76QP,51.47402,-0.335364,F,2,N,2,A,1,T,1.5,11.97,1,?51.5154,-0.175743,8.319,1,51.4654953,-0.454687267,540000
TW76RA,51.47156,-0.330573,F,2,N,2,A,1,T,1.5,11.775,1,?51.5154,-0.175743,8.624,1,51.4654953,-0.454687267,602500
TW76RF,51.470045,-0.3271,F,2,N,2,A,1,T,1.5,11.629,1,?51.5154,-0.175743,8.852,1,51.4654953,-0.454687267,690000
TW76SD,51.469886,-0.334276,L,1,N,2,A,1,F,1,12.086,1,?51.5154,-0.175743,8.355,1,51.4654953,-0.454687267,327500
TW76SQ,51.471159,-0.332761,L,1,N,2,A,1,F,1,11.932,1,?51.5154,-0.175743,8.469,1,51.4654953,-0.454687267,280000
TW76ST,51.469425,-0.332234,F,2,N,2,A,1,T,1.5,11.98,1,?51.5154,-0.175743,8.494,1,51.4654953,-0.454687267,510000
TW76SX,51.470123,-0.332598,L,1,N,2,A,1,F,1,11.97,1,?51.5154,-0.175743,8.473,1,51.4654953,-0.454687267,310000
TW76SY,51.470451,-0.334184,L,1,N,2,A,1,F,1,12.054,1,?51.5154,-0.175743,8.365,1,51.4654953,-0.454687267,315000
TW76XW,51.468575,-0.323648,L,1,N,2,A,1,F,1,11.488,1,?51.5154,-0.175743,9.084,1,51.4654953,-0.454687267,420000
TW76YA,51.468708,-0.322923,L,1,N,2,A,1,F,1,11.436,1,?51.5154,-0.175743,9.134,1,51.4654953,-0.454687267,640000
TW77AG,51.467211,-0.327009,F,2,N,2,A,1,T,1.5,11.764,1,?51.5154,-0.175743,8.847,1,51.4654953,-0.454687267,700000
TW77AR,51.464798,-0.327479,F,2,N,2,A,1,T,1.5,11.917,1,?51.5154,-0.175743,8.812,1,51.4654953,-0.454687267,772000
TW77AT,51.46696,-0.32645,L,1,N,2,A,1,F,1,11.742,1,?51.5154,-0.175743,8.885,1,51.4654953,-0.454687267,385000
TW77AZ,51.467903,-0.326358,F,2,N,2,A,1,T,1.5,11.689,1,?51.5154,-0.175743,8.894,1,51.4654953,-0.454687267,552500
TW77DB,51.465707,-0.325632,F,2,N,2,A,1,T,1.5,11.757,1,?51.5154,-0.175743,8.94,1,51.4654953,-0.454687267,580000
TW77DJ,51.467811,-0.328729,L,1,N,2,A,1,F,1,11.84,1,?51.5154,-0.175743,8.729,1,51.4654953,-0.454687267,598500
TW77DJ,51.467811,-0.328729,L,1,N,2,B,2.5,F,1,11.84,1,?51.5154,-0.175743,8.729,1,51.4654953,-0.454687267,451000
TW77DJ,51.467811,-0.328729,L,1,N,2,B,2.5,F,1,11.84,1,?51.5154,-0.175743,8.729,1,51.4654953,-0.454687267,461000
TW77DJ,51.467811,-0.328729,L,1,N,2,B,2.5,O,7,11.84,1,?51.5154,-0.175743,8.729,1,51.4654953,-0.454687267,598500
TW77HS,51.463576,-0.326243,F,2,N,2,A,1,T,1.5,11.907,1,?51.5154,-0.175743,8.9,1,51.4654953,-0.454687267,838000
TW77LB,51.460877,-0.336289,F,2,N,2,B,2.5,T,1.5,12.662,1,?51.5154,-0.175743,8.218,1,51.4654953,-0.454687267,400000
TW77LQ,51.460843,-0.334505,L,1,N,2,A,1,F,1,12.555,1,?51.5154,-0.175743,8.342,1,51.4654953,-0.454687267,365000
TW77NG,51.458333,-0.352287,L,1,N,2,A,1,F,1,13.773,1,?51.5154,-0.175743,7.139,1,51.4654953,-0.454687267,325000
TW77NJ,51.456806,-0.353004,F,2,N,2,A,1,T,1.5,13.896,1,?51.5154,-0.175743,7.111,1,51.4654953,-0.454687267,425000
TW77NN,51.457008,-0.353976,F,2,N,2,A,1,S,1.5,13.945,1,?51.5154,-0.175743,7.041,1,51.4654953,-0.454687267,560000
TW77QP,51.457417,-0.33201,L,1,N,2,B,2.5,F,1,12.595,1,?51.5154,-0.175743,8.546,1,51.4654953,-0.454687267,300000
TW80BP,51.484398,-0.301558,L,1,N,2,A,1,F,1,9.366,1,?51.5154,-0.175743,10.812,1,51.4654953,-0.454687267,480000
TW80FZ,51.489033,-0.294414,L,1,N,2,A,1,F,1,8.722,1,?51.5154,-0.175743,11.404,1,51.4654953,-0.454687267,560000
TW80GN,51.490809,-0.303394,L,1,N,2,B,2.5,F,1,9.249,1,?51.5154,-0.175743,10.849,1,51.4654953,-0.454687267,340000
TW80HW,51.48977,-0.28946,L,1,N,2,A,1,F,1,8.371,1,?51.5154,-0.175743,11.757,1,51.4654953,-0.454687267,400000
TW80NA,51.487986,-0.304046,L,1,N,2,B,2.5,F,1,9.389,1,?51.5154,-0.175743,10.728,1,51.4654953,-0.454687267,250000
TW80PE,51.486838,-0.307344,L,1,N,2,B,2.5,F,1,9.647,1,?51.5154,-0.175743,10.477,1,51.4654953,-0.454687267,354000
TW80PH,51.487301,-0.303942,F,2,N,2,A,1,T,1.5,9.408,1,?51.5154,-0.175743,10.718,1,51.4654953,-0.454687267,679385
TW80QE,51.487873,-0.306145,F,2,N,2,B,2.5,T,1.5,9.531,1,?51.5154,-0.175743,10.584,1,51.4654953,-0.454687267,350000
TW80QP,51.489986,-0.307392,L,1,N,2,A,1,F,1,9.54,1,?51.5154,-0.175743,10.558,1,51.4654953,-0.454687267,355000
TW80QS,51.488672,-0.310488,L,1,N,2,A,1,F,1,9.789,1,?51.5154,-0.175743,10.314,1,51.4654953,-0.454687267,441000
TW88DX,51.487629,-0.308611,L,1,N,2,B,2.5,F,1,9.701,1,?51.5154,-0.175743,10.412,1,51.4654953,-0.454687267,380000
TW88EL,51.484187,-0.311259,L,1,N,2,A,1,F,1,10.002,1,?51.5154,-0.175743,10.149,1,51.4654953,-0.454687267,490000
TW88ET,51.484981,-0.312684,L,1,N,2,A,1,F,1,10.064,1,?51.5154,-0.175743,10.071,1,51.4654953,-0.454687267,365000
TW88FH,51.484108,-0.313278,L,1,N,2,A,1,F,1,10.136,1,?51.5154,-0.175743,10.01,1,51.4654953,-0.454687267,370000
TW88FL,51.483306,-0.309368,L,1,N,2,B,2.5,F,1,9.914,1,?51.5154,-0.175743,10.258,1,51.4654953,-0.454687267,320000
TW88LD,51.48305,-0.310336,L,1,N,2,A,1,F,1,9.987,1,?51.5154,-0.175743,10.186,1,51.4654953,-0.454687267,630000
TW88ND,51.482259,-0.31663,F,2,N,2,A,1,T,1.5,10.426,1,?51.5154,-0.175743,9.742,1,51.4654953,-0.454687267,432000
TW88NN,51.482452,-0.321908,F,2,N,2,A,1,T,1.5,10.761,1,?51.5154,-0.175743,9.388,1,51.4654953,-0.454687267,485500
TW88PA,51.482033,-0.318424,F,2,N,2,A,1,T,1.5,10.551,1,?51.5154,-0.175743,9.615,1,51.4654953,-0.454687267,462500
TW88QR,51.481743,-0.304522,L,1,N,2,A,1,F,1,9.668,1,?51.5154,-0.175743,10.556,1,51.4654953,-0.454687267,401000
TW89JP,51.490958,-0.314984,L,1,N,2,A,1,F,1,10.014,1,?51.5154,-0.175743,10.081,1,51.4654953,-0.454687267,342500
TW89LA,51.493091,-0.315755,F,2,N,2,A,1,S,1.5,10.003,1,?51.5154,-0.175743,10.099,1,51.4654953,-0.454687267,745000
TW89LE,51.49299,-0.318064,F,2,N,2,A,1,T,1.5,10.161,1,?51.5154,-0.175743,9.943,1,51.4654953,-0.454687267,875000
TW89LJ,51.495231,-0.323845,L,1,N,2,B,2.5,F,1,10.493,1,?51.5154,-0.175743,9.645,1,51.4654953,-0.454687267,335000
TW89LP,51.494751,-0.323603,F,2,N,2,A,1,S,1.5,10.488,1,?51.5154,-0.175743,9.643,1,51.4654953,-0.454687267,884000
TW89QU,51.496782,-0.298562,F,2,N,2,A,1,T,1.5,8.749,1,?51.5154,-0.175743,11.357,1,51.4654953,-0.454687267,605000
TW91AE,51.462337,-0.301404,L,1,N,2,A,1,F,1,10.512,1,?51.5154,-0.175743,10.625,1,51.4654953,-0.454687267,340000
TW91AE,51.462337,-0.301404,L,1,N,2,A,1,F,1,10.512,1,?51.5154,-0.175743,10.625,1,51.4654953,-0.454687267,294000
TW91ND,51.459964,-0.307014,L,1,N,2,A,1,F,1,10.982,1,?51.5154,-0.175743,10.249,1,51.4654953,-0.454687267,575000
TW91PD,51.461245,-0.309845,L,1,N,2,B,2.5,O,7,11.067,1,?51.5154,-0.175743,10.045,1,51.4654953,-0.454687267,1700000
TW91QQ,51.462674,-0.30605,F,2,N,2,A,1,T,1.5,10.76,1,?51.5154,-0.175743,10.302,1,51.4654953,-0.454687267,2450000
TW91UP,51.463513,-0.29443,F,2,N,2,A,1,T,1.5,10.041,1,?51.5154,-0.175743,11.104,1,51.4654953,-0.454687267,1585000
TW91XA,51.463567,-0.291333,L,1,N,2,B,2.5,F,1,9.862,1,?51.5154,-0.175743,11.318,1,51.4654953,-0.454687267,340000
TW91XS,51.46331,-0.289154,F,2,N,2,A,1,T,1.5,9.757,1,?51.5154,-0.175743,11.47,1,51.4654953,-0.454687267,935000
TW91YH,51.461372,-0.297475,L,1,N,2,A,1,F,1,10.35,1,?51.5154,-0.175743,10.901,1,51.4654953,-0.454687267,935000
TW91YS,51.461883,-0.292432,L,1,N,2,A,1,F,1,10.034,1,?51.5154,-0.175743,11.248,1,51.4654953,-0.454687267,432000
TW92BY,51.464303,-0.296186,F,2,N,2,A,1,T,1.5,10.091,1,?51.5154,-0.175743,10.981,1,51.4654953,-0.454687267,725000
TW92DL,51.472896,-0.291013,F,2,N,2,A,1,T,1.5,9.275,1,?51.5154,-0.175743,11.367,1,51.4654953,-0.454687267,1500000
TW92EF,51.470712,-0.288013,L,1,N,2,A,1,F,1,9.225,1,?51.5154,-0.175743,11.56,1,51.4654953,-0.454687267,550000
TW92EP,51.469666,-0.287771,F,2,N,2,A,1,T,1.5,9.274,1,?51.5154,-0.175743,11.572,1,51.4654953,-0.454687267,795000
TW92JB,51.46464,-0.297123,L,1,N,2,A,1,F,1,10.123,1,?51.5154,-0.175743,10.915,1,51.4654953,-0.454687267,630000
TW92JJ,51.465343,-0.292908,F,2,N,2,A,1,T,1.5,9.838,1,?51.5154,-0.175743,11.207,1,51.4654953,-0.454687267,740000
TW92LW,51.465675,-0.296538,F,2,N,2,A,1,T,1.5,10.026,1,?51.5154,-0.175743,10.955,1,51.4654953,-0.454687267,855000
TW92SS,51.465608,-0.301824,L,1,N,2,A,1,F,1,10.337,1,?51.5154,-0.175743,10.589,1,51.4654953,-0.454687267,600000
TW93BU,51.482599,-0.284861,F,2,N,2,A,1,S,1.5,8.388,1,?51.5154,-0.175743,11.915,1,51.4654953,-0.454687267,1565000
TW93NN,51.475309,-0.286891,L,1,N,2,A,1,F,1,8.893,1,?51.5154,-0.175743,11.674,1,51.4654953,-0.454687267,518000
TW93NW,51.475084,-0.288138,F,2,N,2,A,1,T,1.5,8.98,1,?51.5154,-0.175743,11.585,1,51.4654953,-0.454687267,640000
TW94AA,51.479342,-0.281627,F,2,N,2,A,1,D,2,8.355,1,?51.5154,-0.175743,12.085,1,51.4654953,-0.454687267,1275000
TW94DE,51.477879,-0.283079,F,2,N,2,A,1,S,1.5,8.522,1,?51.5154,-0.175743,11.966,1,51.4654953,-0.454687267,1490000
TW94JH,51.470565,-0.282216,F,2,N,2,A,1,S,1.5,8.899,1,?51.5154,-0.175743,11.96,1,51.4654953,-0.454687267,965000
TW94LB,51.469973,-0.285406,F,2,N,2,A,1,D,2,9.119,1,?51.5154,-0.175743,11.737,1,51.4654953,-0.454687267,614500
TW94LD,51.468524,-0.285964,F,2,N,2,A,1,T,1.5,9.241,1,?51.5154,-0.175743,11.692,1,51.4654953,-0.454687267,1185000
UB100AQ,51.538257,-0.473972,F,2,N,2,A,1,T,1.5,20.787,0,?51.5154,-0.175743,8.2,1,51.4654953,-0.454687267,480000
UB100AR,51.538663,-0.452747,F,2,N,2,A,1,S,1.5,19.337,0,?51.5154,-0.175743,8.137,1,51.4654953,-0.454687267,615000
UB100HW,51.540159,-0.45509,F,2,N,2,A,1,S,1.5,19.52,0,?51.5154,-0.175743,8.302,1,51.4654953,-0.454687267,441000
UB100JB,51.535365,-0.468027,L,1,N,2,B,2.5,F,1,20.342,0,?51.5154,-0.175743,7.824,1,51.4654953,-0.454687267,270000
UB100JX,51.53919,-0.458007,F,2,N,2,A,1,S,1.5,19.705,0,?51.5154,-0.175743,8.198,1,51.4654953,-0.454687267,623000
UB100NS,51.528601,-0.444626,L,1,N,2,B,2.5,O,7,18.661,0,?51.5154,-0.175743,7.052,1,51.4654953,-0.454687267,5000
UB100RQ,51.546154,-0.463728,F,2,N,2,A,1,S,1.5,20.212,0,?51.5154,-0.175743,8.991,1,51.4654953,-0.454687267,421000
UB100SB,51.538573,-0.469939,L,1,N,2,A,1,F,1,20.515,0,?51.5154,-0.175743,8.194,1,51.4654953,-0.454687267,333000
UB100SB,51.538573,-0.469939,L,1,N,2,A,1,F,1,20.515,0,?51.5154,-0.175743,8.194,1,51.4654953,-0.454687267,330000
UB100YB,51.541051,-0.471536,L,1,Y,1,A,1,F,1,20.66,0,?51.5154,-0.175743,8.482,1,51.4654953,-0.454687267,345000
UB108AF,51.561193,-0.470305,F,2,N,2,A,1,D,2,20.999,0,?51.5154,-0.175743,10.696,1,51.4654953,-0.454687267,1300000
UB108AS,51.561134,-0.468532,F,2,N,2,A,1,T,1.5,20.879,0,?51.5154,-0.175743,10.678,1,51.4654953,-0.454687267,390000
UB108AT,51.561561,-0.468128,F,2,N,2,A,1,S,1.5,20.863,0,?51.5154,-0.175743,10.722,1,51.4654953,-0.454687267,420000
UB108EA,51.563159,-0.463126,F,2,N,2,A,1,T,1.5,20.573,0,?51.5154,-0.175743,10.875,1,51.4654953,-0.454687267,350000
UB108EG,51.560788,-0.462701,F,2,N,2,A,1,D,2,20.478,0,?51.5154,-0.175743,10.611,1,51.4654953,-0.454687267,742000
UB108FS,51.56785,-0.44043,L,1,N,2,A,1,F,1,19.212,0,?51.5154,-0.175743,11.424,1,51.4654953,-0.454687267,460000
UB108FW,51.56902,-0.437172,L,1,N,2,A,1,F,1,19.037,0,?51.5154,-0.175743,11.575,1,51.4654953,-0.454687267,185000
UB108FZ,51.568831,-0.438976,L,1,N,2,B,2.5,F,1,19.149,0,?51.5154,-0.175743,11.542,1,51.4654953,-0.454687267,375000
UB108LT,51.569613,-0.439836,F,2,N,2,A,1,S,1.5,19.233,0,?51.5154,-0.175743,11.623,1,51.4654953,-0.454687267,850000
