pcd,price,lng,lat
SW153TS,720000,-0.226774,51.448508
SW153TZ,890000,-0.228471,51.448156
SW154AB,315000,-0.23874,51.447951
SW154BT,250000,-0.239279,51.444038
SW154BY,280000,-0.237041,51.444976
SW154DN,200000,-0.246473,51.451214
SW154DQ,230000,-0.242169,51.449477
SW154EH,222500,-0.24661,51.451756
SW154HA,345000,-0.243922,51.450169
SW154JH,357000,-0.239656,51.448459
SW154JY,437666.67,-0.238622,51.450027
SW154LB,419500,-0.238889,51.449446
SW154LE,333500,-0.239471,51.44914
SW154LJ,522900,-0.241389,51.444673
SW154LL,340000,-0.239641,51.446616
SW154LS,395000,-0.240411,51.445278
SW154LY,350000,-0.24348,51.446314
SW154NE,170000,-0.244413,51.447128
SW154PA,340000,-0.25031,51.453745
SW154PG,222518.5,-0.252785,51.452487
SW154PH,210000,-0.251599,51.453026
SW154PQ,165000,-0.251934,51.452177
SW154PR,345000,-0.250319,51.453385
SW154PS,210000,-0.248315,51.45385
SW154QD,199000,-0.249304,51.453945
SW155AD,475000,-0.237671,51.46003
SW155AR,402500,-0.237978,51.458775
SW155DH,329950,-0.243272,51.452866
SW155DU,552500,-0.242813,51.452823
SW155ES,360000,-0.240524,51.458832
SW155EY,185166.67,-0.243316,51.452471
SW155FB,555000,-0.242037,51.452416
SW155FJ,390000,-0.242803,51.459082
SW155FN,472500,-0.242478,51.458537
SW155GB,337500,-0.241378,51.452712
SW155HJ,635000,-0.236635,51.459996
SW155HL,450000,-0.236735,51.459045
SW155LA,295000,-0.248241,51.464424
SW155LQ,390000,-0.25367,51.464154
SW155LX,1201250,-0.24439,51.461605
SW155NR,390000,-0.242066,51.460653
SW155NT,347500,-0.241171,51.460343
SW155QJ,500000,-0.237646,51.464409
SW155QY,552500,-0.243182,51.46495
SW155RA,435000,-0.239207,51.464252
SW155RJ,527000,-0.237254,51.465617
SW155RL,250000,-0.252864,51.462505
SW155RN,230000,-0.254586,51.462648
SW155RR,250000,-0.253467,51.463441
SW155SA,290000,-0.236829,51.465062
SW156AD,175000,-0.21958,51.457706
SW156AL,587500,-0.220448,51.459455
SW156AQ,612500,-0.218232,51.459062
SW156AR,707500,-0.218521,51.460272
SW156BD,500000,-0.217233,51.459199
SW156DD,386000,-0.223397,51.456541
SW156DJ,274000,-0.219021,51.457644
SW156DP,980000,-0.219677,51.45742
SW156DS,460000,-0.222087,51.458014
SW156DX,595000,-0.225595,51.457743
SW156EH,416000,-0.222321,51.460886
SW156EL,400000,-0.220629,51.458873
SW156EW,586000,-0.220604,51.458396
SW156HY,425000,-0.227871,51.463659
SW156HZ,475000,-0.227871,51.463659
SW156JD,315000,-0.229717,51.463939
SW156JE,267500,-0.230073,51.463665
SW156JG,295000,-0.229717,51.463939
SW156JN,526500,-0.231479,51.464163
SW156LD,495000,-0.235476,51.465042
SW156LE,480833.33,-0.236077,51.464898
SW156LL,715000,-0.225573,51.460549
SW156LS,497500,-0.228787,51.459096
SW156LU,346000,-0.225387,51.459395
SW156NE,715000,-0.22418,51.461939
SW156NJ,545000,-0.227508,51.461513
SW156QG,752500,-0.229529,51.462101
SW156QH,460000,-0.232268,51.460524
SW156QP,434000,-0.219159,51.455218
SW156QR,515000,-0.219441,51.454629
SW156QY,680000,-0.219497,51.456887
SW156RA,910000,-0.21977,51.456144
SW156RF,513000,-0.222012,51.455882
SW156RG,435000,-0.22308,51.45579
SW156RJ,852500,-0.226751,51.4559
SW156RT,702500,-0.220176,51.453102
SW156RX,570000,-0.219623,51.454011
SW156RY,665000,-0.219446,51.453747
SW156SG,375000,-0.219264,51.461146
SW156SJ,450000,-0.221909,51.461842
SW156ST,647500,-0.229237,51.462951
SW156SX,467500,-0.231899,51.463351
SW156SY,733333.33,-0.221357,51.461249
SW156TD,500000,-0.21786,51.461223
SW156TH,480000,-0.221072,51.462028
SW156TP,430000,-0.226151,51.463093
SW156TR,690000,-0.226151,51.463093
SW156UF,520000,-0.231687,51.461901
SW156UJ,575000,-0.233695,51.463819
SW156XP,655000,-0.235225,51.464094
SW161AA,350000,-0.130763,51.438392
SW161AB,365000,-0.132528,51.438511
SW161AG,620000,-0.135243,51.438626
SW161AR,360000,-0.132041,51.438116
SW161BB,265000,-0.129808,51.431138
SW161BJ,350000,-0.129365,51.432822
SW161BS,442500,-0.128548,51.435201
SW161DG,385000,-0.127398,51.436585
SW161DJ,450000,-0.127228,51.435467
SW161DL,385000,-0.127027,51.435815
SW161DN,350000,-0.127891,51.435451
SW161EG,362500,-0.127048,51.437407
SW161EH,476500,-0.127298,51.436925
SW161EY,395000,-0.127868,51.434605
SW161EZ,295000,-0.127868,51.434605
SW161HA,371250,-0.127868,51.434605
SW161HD,425000,-0.127868,51.434605
SW161HE,297500,-0.127868,51.434605
SW161JA,459458.33,-0.131157,51.434388
SW161JH,435000,-0.131003,51.434637
SW161LP,388825,-0.131873,51.435874
SW161LR,338000,-0.133375,51.435386
SW161LW,497500,-0.1318,51.436269
SW161LY,406000,-0.128923,51.438012
SW161NB,475000,-0.127798,51.437365
SW161NG,457000,-0.129223,51.435958
SW161NH,503500,-0.129552,51.435289
SW161NL,412500,-0.130674,51.435307
SW161NT,440000,-0.143614,51.425935
SW161NY,433750,-0.143738,51.427834
SW161PS,395000,-0.128466,51.432645
SW161QD,319750,-0.132731,51.431077
SW161QF,750000,-0.136464,51.427728
SW161QJ,576250,-0.13784,51.428263
SW161QL,452750,-0.137212,51.428856
SW161QP,477500,-0.134279,51.428458
SW161QS,329950,-0.137237,51.429935
SW161QW,605250,-0.13602,51.429142
SW161QY,575000,-0.132904,51.42965
SW161RB,404333.33,-0.133254,51.430249
SW161RD,595000,-0.13348,51.42894
SW161RF,660000,-0.135761,51.429785
SW161RH,325000,-0.141298,51.430188
SW161RS,435000,-0.145456,51.430173
SW161RT,346950,-0.145765,51.430717
SW161ST,300000,-0.140625,51.425843
SW161SX,352500,-0.141201,51.425474
SW161TL,260000,-0.139476,51.427227
SW161TN,322500,-0.139169,51.427699
SW161TP,366250,-0.139651,51.429289
SW161TR,310000,-0.138858,51.42969
SW161TZ,232125,-0.14045,51.428043
SW161UJ,530000,-0.133484,51.431997
SW161UP,424250,-0.130318,51.43317
SW161UQ,555000,-0.132243,51.431744
SW162AB,450000,-0.122824,51.424282
SW162AD,425000,-0.12332,51.424461
SW162AE,372500,-0.121932,51.42675
SW162AF,447750,-0.122061,51.425709
SW162AN,317762,-0.122056,51.424072
SW162AQ,305000,-0.120859,51.424484
SW162AS,394221.67,-0.128311,51.430107
SW162AT,326333.33,-0.128394,51.42983
SW162AX,533175,-0.129332,51.429395
SW162AY,486250,-0.129423,51.428929
SW162BA,500000,-0.129949,51.428389
SW162BB,419200,-0.128654,51.428404
SW162BE,367500,-0.123565,51.427603
SW162BG,460000,-0.11918,51.429304
SW162BH,492500,-0.12652,51.428864
SW162BP,412500,-0.126193,51.42912
SW162BQ,362500,-0.123492,51.42798
SW162BZ,475000,-0.121863,51.427009
SW162DA,146000,-0.123552,51.426866
SW162DE,245000,-0.127464,51.426892
SW162DJ,134000,-0.11678,51.431766
SW162DQ,550000,-0.127589,51.42559
SW162DR,430000,-0.125817,51.435148
SW162DS,434975,-0.126458,51.435311
SW162DY,550000,-0.128008,51.427998
SW162DZ,450250,-0.128465,51.427385
SW162EA,465666.67,-0.126587,51.427939
SW162ED,360000,-0.130603,51.427158
SW162EG,543210,-0.130394,51.42559
SW162EH,377500,-0.129245,51.426328
SW162EL,392500,-0.125921,51.425923
SW162EQ,340000,-0.129593,51.425487
SW162ET,310000,-0.125814,51.424321
SW162EU,500000,-0.125051,51.424695
SW162EW,342500,-0.122957,51.425588
SW162EY,475000,-0.126519,51.425079
SW162HL,485000,-0.125669,51.426468
SW162HP,325000,-0.122762,51.426493
SW162JG,403333.33,-0.11325,51.436349
SW162JJ,433000,-0.115195,51.434259
SW162JL,382500,-0.113616,51.43515
SW162JN,450833.33,-0.113125,51.435269
SW162JP,402689.8,-0.110926,51.435917
SW162JQ,290000,-0.115588,51.435479
SW162JS,385000,-0.108443,51.435687
SW162JU,291000,-0.111203,51.435399
SW162JX,435833.33,-0.113949,51.4344
SW162LH,442500,-0.121037,51.435575
SW162LJ,420000,-0.119572,51.435579
SW162LL,575000,-0.119101,51.436479
SW162LN,470000,-0.11649,51.436302
SW162LP,418750,-0.118039,51.436408
SW162LU,390000,-0.117316,51.435794
SW162LZ,290000,-0.117619,51.431222
SW162NF,599950,-0.125297,51.436956
SW162NH,410000,-0.124094,51.43682
SW162NQ,336000,-0.124094,51.43682
SW162NR,400000,-0.122716,51.435332
SW162NU,357500,-0.118521,51.434132
SW162NW,345000,-0.121567,51.435988
SW162PG,501250,-0.126405,51.437316
SW162PJ,442000,-0.125316,51.435797
SW162PL,390000,-0.123888,51.434829
SW162PN,265000,-0.12257,51.436436
SW162QG,270000,-0.118338,51.432645
SW162QJ,355000,-0.114995,51.42752
SW162QN,330333.33,-0.11523,51.424259
SW162QS,312500,-0.115345,51.426716
SW162QW,320000,-0.115501,51.42501
SW162RD,320000,-0.114784,51.430214
SW162RN,331000,-0.116665,51.432385
SW162RQ,388000,-0.115124,51.431371
SW162RZ,425000,-0.114036,51.428116
SW162SA,335000,-0.113589,51.428819
SW162SE,565000,-0.116762,51.433168
SW162SF,315000,-0.116316,51.432829
SW162SL,400000,-0.127824,51.431097
SW162SN,430000,-0.127737,51.431465
SW162SS,415000,-0.126823,51.432008
SW162ST,507500,-0.126603,51.432463
SW162SX,465000,-0.12667,51.433633
SW162SY,500000,-0.127199,51.433722
SW162UA,305000,-0.119073,51.431983
SW162UG,184500,-0.127155,51.430583
SW162UL,496500,-0.125393,51.429683
SW162UN,500000,-0.121576,51.428831
SW162UP,358500,-0.123637,51.430068
SW162XN,398068,-0.118725,51.431626
SW162XP,570000,-0.119869,51.430395
SW162XR,592500,-0.119411,51.429983
SW162XW,611500,-0.120491,51.430297
SW163AU,356000,-0.121994,51.418262
SW163AZ,475000,-0.122123,51.416105
SW163BT,450000,-0.125814,51.420454
SW163DD,563500,-0.121886,51.419789
SW163DJ,211500,-0.125037,51.419749
SW163DL,325000,-0.124961,51.419154
SW163DN,460000,-0.125213,51.419671
SW163DZ,412500,-0.124614,51.417449
SW163EN,500000,-0.11328,51.421674
SW163HD,355000,-0.128131,51.423603
SW163HH,426000,-0.125944,51.423954
SW163HL,290000,-0.124035,51.423861
SW163HN,233750,-0.109916,51.423715
SW163HY,210000,-0.112242,51.423474
SW163HZ,407856.43,-0.110485,51.423508
SW163LJ,377000,-0.122693,51.414892
SW163LR,235000,-0.120266,51.414043
SW163LY,340000,-0.116699,51.414759
SW163NR,232000,-0.126211,51.417781
SW163NW,255000,-0.127294,51.419075
SW163PX,255000,-0.129059,51.421288
SW163QF,370000,-0.127107,51.417669
SW163QZ,335000,-0.113359,51.424292
SW163RA,180000,-0.11308,51.424081
SW163RE,325000,-0.11289,51.423799
SW163RF,258250,-0.113576,51.423558
SW163RG,280500,-0.11402,51.423943
SW164AH,385000,-0.122378,51.408898
SW164EA,240000,-0.120598,51.407718
SW164EH,300000,-0.119864,51.406043
SW164EY,246000,-0.119582,51.405489
SW164JT,224000,-0.117627,51.408992
SW164LA,240000,-0.117603,51.408587
SW164PS,325000,-0.123206,51.408353
SW164PY,257000,-0.123583,51.409267
SW164PZ,320000,-0.123742,51.408883
SW164TR,570000,-0.13502,51.404603
SW164UN,320000,-0.123065,51.405401
SW164UU,325000,-0.122583,51.402777
SW164UZ,275000,-0.120023,51.403158
SW165AA,313500,-0.137546,51.418438
SW165BS,415000,-0.138578,51.419578
SW165BX,445000,-0.133778,51.417739
SW165BY,380250,-0.133925,51.41731
SW165DD,330000,-0.131099,51.415359
SW165DF,345000,-0.127825,51.415594
SW165DG,475000,-0.127854,51.415235
SW165DJ,465750,-0.128306,51.413677
SW165HD,340000,-0.136405,51.410084
SW165HE,370000,-0.135981,51.408827
SW165HH,255000,-0.13908,51.410774
SW165HT,330000,-0.141616,51.412405
SW165JA,225000,-0.142602,51.411162
SW165JB,315000,-0.142114,51.411127
SW165JD,315000,-0.141654,51.41085
SW165JF,337000,-0.142421,51.409235
SW165JS,237500,-0.143464,51.411176
SW165JY,321250,-0.126517,51.41417
SW165LJ,340000,-0.131871,51.417241
SW165LY,354500,-0.127972,51.415866
SW165NG,287333.33,-0.130855,51.422405
SW165NY,399050,-0.132353,51.420576
SW165NZ,315000,-0.134262,51.419968
SW165PE,695000,-0.134561,51.420746
SW165PG,509000,-0.132785,51.421276
SW165PL,316100,-0.138888,51.408765
SW165PN,340000,-0.138492,51.408615
SW165RP,425000,-0.13209,51.419619
SW165RT,433750,-0.129957,51.420494
SW165RX,445000,-0.130503,51.419387
SW165RY,237500,-0.129928,51.417633
SW165RZ,630000,-0.129725,51.416964
SW165SA,297500,-0.131919,51.418537
SW165SB,285000,-0.13325,51.419035
SW165TB,420000,-0.141255,51.414225
SW165UY,390000,-0.139336,51.414024
SW165YQ,285000,-0.133712,51.415823
SW166AF,418000,-0.133875,51.425942
SW166AJ,380000,-0.13551,51.426409
SW166AN,456750,-0.134498,51.426186
SW166AP,530000,-0.132253,51.427634
SW166AT,465000,-0.131865,51.424508
SW166AY,357500,-0.13375,51.425473
SW166AZ,300000,-0.13613,51.423559
SW166BF,550000,-0.131877,51.424508
SW166BL,250000,-0.139323,51.422144
SW166DA,350000,-0.139426,51.424277
SW166DE,370000,-0.141672,51.419555
SW166DG,451666.67,-0.141288,51.420143
SW166DL,370714.29,-0.14093,51.422583
SW166DR,377000,-0.142074,51.421415
SW166DS,415000,-0.141091,51.421812
SW166DT,478750,-0.142274,51.420366
SW166DU,420833.33,-0.142348,51.419908
SW166DY,382500,-0.145686,51.418459
SW166ER,305140,-0.130127,51.425073
SW166HD,295000,-0.131752,51.426493
SW166HH,355000,-0.13145,51.426866
SW166JA,460000,-0.133809,51.422677
SW166JD,385500,-0.134413,51.423676
SW166JF,440000,-0.132677,51.423585
SW166JR,448500,-0.13245,51.422799
SW166JS,325000,-0.133798,51.422182
SW166JT,297500,-0.13453,51.421861
SW166JU,277500,-0.13598,51.421228
SW166LP,405000,-0.137384,51.42562
SW166LT,462777.78,-0.137929,51.424649
SW166ND,488333.33,-0.143027,51.420899
SW166NJ,195750,-0.134592,51.427761
SW166NT,320000,-0.145154,51.421634
SW166PP,408333.33,-0.144075,51.420241
SW166PT,485000,-0.144584,51.419728
SW166QA,414000,-0.145417,51.419066
SW166QH,470000,-0.147975,51.421607
SW166QW,445000,-0.148125,51.421087
SW166RT,405000,-0.144832,51.424623
SW166RW,220000,-0.146049,51.423698
SW166SE,570000,-0.145664,51.425401
SW166SJ,125000,-0.148618,51.42534
SW166SR,595000,-0.148465,51.423359
SW166SZ,470000,-0.14601,51.42573
SW166TU,355100,-0.145414,51.428014
SW166TX,450000,-0.147253,51.427719
SW170AH,417000,-0.183205,51.43669
SW170AJ,727375,-0.18288,51.437252
SW170AL,590000,-0.18031,51.438561
SW170BF,280000,-0.176115,51.435879
SW170BN,160000,-0.187091,51.429835
SW170BP,397000,-0.181738,51.430507
SW170BU,525000,-0.18001,51.428385
SW170DL,225000,-0.170702,51.425875
SW170EE,538000,-0.168557,51.430608
SW170EP,530000,-0.170658,51.430578
SW170FA,565000,-0.1809,51.4336
SW170FZ,157500,-0.17669,51.435887
SW170GS,386000,-0.174674,51.430164
SW170GU,450000,-0.171177,51.424426
SW170HL,307666.67,-0.178895,51.427487
SW170HP,487500,-0.177611,51.429031
SW170HQ,280000,-0.175607,51.429126
SW170HZ,464250,-0.176385,51.430172
SW170JA,455000,-0.176325,51.429875
SW170JE,516500,-0.175736,51.429497
SW170JG,322500,-0.18213,51.435504
SW170LB,425000,-0.187417,51.434957
SW170LD,282500,-0.18703,51.434564
SW170LF,275000,-0.188025,51.434858
SW170LR,390000,-0.174077,51.430334
SW170LS,427500,-0.175216,51.431009
SW170LZ,360000,-0.175987,51.431155
SW170ND,262500,-0.169991,51.428643
SW170NY,539000,-0.187197,51.436869
SW170PA,360000,-0.187118,51.437893
SW170PD,332500,-0.185383,51.434836
SW170PH,307500,-0.17911,51.435466
SW170PU,479000,-0.180449,51.433626
SW170QE,491250,-0.170493,51.428327
SW170QG,465000,-0.171687,51.428598
SW170QL,525000,-0.170426,51.427373
SW170QN,620000,-0.172137,51.428137
SW170QQ,520000,-0.170305,51.427632
SW170QW,600000,-0.170801,51.4271
SW170RR,500000,-0.17011,51.426289
SW170RS,571666.67,-0.170797,51.426821
SW170RT,475000,-0.171386,51.424951
SW170SG,255000,-0.173247,51.42337
SW170TN,549000,-0.177765,51.43094
SW170TW,400500,-0.178099,51.431215
SW170TZ,295000,-0.180138,51.43059
SW176AD,400000,-0.152251,51.428616
SW176AJ,352500,-0.151204,51.430327
SW176AQ,527500,-0.15108,51.429488
SW176AS,380000,-0.151106,51.430685
SW176AT,240000,-0.151283,51.431578
SW176AU,437500,-0.150623,51.431262
SW176AW,427500,-0.150074,51.430884
SW176BB,372500,-0.151738,51.430281
SW176DA,277500,-0.152845,51.429228
SW176DF,336333.33,-0.152075,51.431204
SW176EB,530000,-0.15136,51.428234
SW176LA,408750,-0.150499,51.429983
SW176LB,500000,-0.149683,51.42988
SW177AA,535000,-0.159243,51.436118
SW177AE,380000,-0.160351,51.437916
SW177AG,821250,-0.160382,51.438304
SW177AN,495000,-0.156086,51.439837
SW177AP,457240,-0.156961,51.441352
SW177AQ,395000,-0.158452,51.438255
SW177AT,370000,-0.157093,51.438072
SW177BE,425000,-0.157027,51.437199
SW177BG,465000,-0.156329,51.437827
SW177BW,600000,-0.154668,51.440831
SW177BY,587500,-0.163452,51.435204
SW177DA,586500,-0.165575,51.436802
SW177DQ,575000,-0.166635,51.439436
SW177EB,760000,-0.166841,51.444708
SW177EG,1285000,-0.165888,51.445603
SW177ET,701909.09,-0.165684,51.443162
SW177FD,599405.63,-0.170724,51.435138
SW177GH,120000,-0.165859,51.430431
SW177HA,650000,-0.166375,51.441698
SW177HD,700000,-0.158447,51.43589
SW177HE,1183000,-0.165259,51.438218
SW177HG,365500,-0.16551,51.438438
SW177HH,585025,-0.166005,51.439003
SW177HL,390000,-0.165873,51.441222
SW177HP,960000,-0.16731,51.443511
SW177HR,522000,-0.166513,51.442473
SW177HT,424500,-0.165834,51.441824
SW177JA,475000,-0.155744,51.44118
SW177JB,387500,-0.155688,51.441152
SW177JD,467500,-0.155749,51.441423
SW177JE,238500,-0.155749,51.441423
SW177JF,600000,-0.155428,51.441544
SW177JG,390000,-0.155428,51.441544
SW177JH,378000,-0.155416,51.44184
SW177JL,582500,-0.154983,51.441861
SW177JN,225000,-0.155479,51.442057
SW177JQ,577000,-0.155416,51.44184
SW177JR,160000,-0.155966,51.442101
SW177JT,428000,-0.156281,51.441782
SW177JY,350000,-0.156257,51.441323
SW177JZ,283975,-0.156257,51.441323
SW177LX,590000,-0.165412,51.434417
SW177LZ,675000,-0.166903,51.434539
SW177PA,305000,-0.163442,51.434035
SW177PB,465000,-0.162677,51.434158
SW177PW,500000,-0.163751,51.437079
SW177QG,355000,-0.156267,51.440361
SW177QN,562500,-0.158923,51.440142
SW177QQ,590000,-0.157095,51.440167
SW177QR,499999,-0.15953,51.44008
SW177QT,625000,-0.160151,51.440746
SW177QW,717575,-0.159304,51.441047
SW177QY,750000,-0.159035,51.441646
SW177RG,495000,-0.159973,51.437362
SW177RH,475000,-0.161381,51.436988
SW177RT,655000,-0.163815,51.441217
SW177RU,424000,-0.16329,51.441038
SW177SH,580000,-0.16174,51.439161
SW177SQ,585000,-0.162768,51.437991
SW177SS,706500,-0.161095,51.440518
SW177TH,313000,-0.157657,51.439412
SW177UH,482500,-0.170909,51.44024
SW177UQ,330000,-0.17149,51.439296
SW178AA,637500,-0.153691,51.440789
SW178AH,900000,-0.149246,51.43892
SW178AJ,635000,-0.149011,51.439383
SW178AN,176535,-0.153151,51.440915
SW178AU,587750,-0.158391,51.434423
SW178AY,675000,-0.156992,51.434141
SW178BB,650000,-0.15767,51.434817
SW178BE,664333.33,-0.156901,51.434616
SW178BJ,412500,-0.154109,51.432144
SW178BT,415000,-0.15692,51.435219
SW178BW,649750,-0.155033,51.433921
SW178DA,600000,-0.161089,51.433234
SW178DH,605000,-0.158257,51.430231
SW178DL,670000,-0.155395,51.428783
SW178DN,496000,-0.155056,51.428984
SW178DT,515000,-0.155114,51.429678
SW178DX,615000,-0.153373,51.428616
SW178DZ,546000,-0.154581,51.430784
SW178ED,350000,-0.154479,51.43152
SW178EE,427500,-0.155514,51.431896
SW178EF,425000,-0.155261,51.431047
SW178EG,597500,-0.155646,51.430774
SW178EN,892000,-0.153808,51.439243
SW178ET,461000,-0.150866,51.439044
SW178EX,603750,-0.150371,51.439198
SW178HN,497500,-0.156344,51.428447
SW178HS,553750,-0.155668,51.428427
SW178JH,650000,-0.15327,51.433327
SW178JJ,455000,-0.150764,51.434816
SW178JN,520000,-0.152648,51.436968
SW178JR,630000,-0.147877,51.436119
SW178JS,575000,-0.147789,51.435803
SW178JT,413125,-0.146477,51.435504
SW178JW,620500,-0.150874,51.436373
SW178LB,425000,-0.162279,51.428954
SW178LU,510000,-0.163488,51.431896
SW178PP,500000,-0.164601,51.427354
SW178PR,465000,-0.164408,51.427144
SW178PW,437500,-0.165247,51.427759
SW178PX,348500,-0.160482,51.423899
SW178QE,746250,-0.152699,51.437481
SW178QF,570000,-0.153959,51.438005
SW178QL,568833.33,-0.148312,51.437097
SW178QN,545500,-0.148183,51.436736
SW178QQ,750000,-0.149243,51.437994
SW178QY,774000,-0.153019,51.435274
SW178RE,577500,-0.153371,51.436889
SW178RG,530000,-0.151178,51.435614
SW178RL,455000,-0.156576,51.435888
SW178RR,685000,-0.153833,51.434711
SW178RS,695000,-0.153465,51.434894
SW178RT,510000,-0.155781,51.436334
SW178RW,752500,-0.1562,51.435225
SW178SZ,400000,-0.165142,51.429664
SW178TD,600000,-0.161749,51.426383
SW178TH,410000,-0.163489,51.425313
SW178TJ,456000,-0.162038,51.425281
SW178TN,390000,-0.160319,51.426531
SW178TY,470250,-0.158603,51.434238
SW178TZ,507800,-0.158978,51.434127
SW178UB,492500,-0.156824,51.433302
SW178UE,355000,-0.159328,51.434006
SW179AH,550000,-0.166834,51.423324
SW179AJ,518333.67,-0.166961,51.42267
SW179AL,550000,-0.167876,51.42218
SW179AS,674000,-0.166607,51.425038
SW179AY,506000,-0.167088,51.425234
SW179BE,640000,-0.152833,51.425613
SW179DE,345000,-0.159875,51.423251
SW179DL,345166.67,-0.172438,51.421667
SW179DP,461625,-0.17035,51.420654
SW179DR,498000,-0.168638,51.419944
SW179DT,447500,-0.166592,51.420029
SW179DW,362500,-0.171954,51.421165
SW179HA,607500,-0.162862,51.423019
SW179HB,520000,-0.162481,51.422824
SW179HD,616666.67,-0.16308,51.42224
SW179HE,490000,-0.162091,51.422512
SW179HG,221000,-0.161326,51.422581
SW179HH,505000,-0.162065,51.421739
SW179HJ,500000,-0.162525,51.421746
SW179HL,517500,-0.162755,51.421372
SW179HN,540500,-0.162845,51.421661
SW179HQ,457500,-0.161461,51.421738
SW179HT,390000,-0.162797,51.418908
SW179HY,395000,-0.163037,51.419362
SW179JR,274000,-0.16163,51.419322
SW179JY,278000,-0.166303,51.418981
SW179JZ,388500,-0.167388,51.418459
SW179LA,349250,-0.170175,51.422513
SW179LD,550000,-0.166448,51.421187
SW179LE,417000,-0.163669,51.420469
SW179LH,495833.33,-0.16602,51.420757
SW179LL,673000,-0.170672,51.422305
SW179LN,389500,-0.170369,51.423415
SW179LP,520500,-0.16577,51.421958
SW179LW,570000,-0.16612,51.421757
SW179NE,527000,-0.16741,51.425824
SW179NF,673666.67,-0.167147,51.425559
SW179NN,531607.14,-0.160688,51.422805
SW179NX,291000,-0.157049,51.425563
SW179NY,336250,-0.157655,51.425536
SW179NZ,345000,-0.15759,51.424987
SW179PW,330000,-0.155793,51.426397
SW179PX,230000,-0.154276,51.426562
SW179PY,430000,-0.156208,51.425037
SW179QU,448000,-0.155279,51.420589
SW179QX,499999,-0.154245,51.420546
SW179RP,573333.33,-0.16859,51.425465
SW179RR,519000,-0.168985,51.425291
SW179RS,507000,-0.169489,51.425281
SW179RZ,463000,-0.167902,51.423601
SW179SB,430000,-0.165492,51.422368
SW179SG,567500,-0.164123,51.421339
SW179SP,312000,-0.16294,51.420727
SW179SQ,500000,-0.164034,51.422129
SW179SS,361000,-0.162856,51.421014
SW179SW,520000,-0.163539,51.420835
SW179TD,491937.5,-0.156948,51.423448
SW179TE,450000,-0.156334,51.423321
SW179TF,600000,-0.155852,51.423161
SW179TR,498100,-0.158827,51.422488
SW181AR,682000,-0.183943,51.459435
SW181AS,738000,-0.184761,51.459124
SW181AU,495000,-0.183094,51.462695
SW181AZ,482375,-0.188285,51.462469
SW181BB,421250,-0.187684,51.458127
SW181BP,424000,-0.187856,51.458767
SW181DE,525000,-0.188713,51.462935
SW181DG,506250,-0.188817,51.463224
SW181DZ,375000,-0.19034,51.458913
SW181EB,559000,-0.190259,51.463147
SW181ED,565000,-0.190259,51.463147
SW181EN,506250,-0.190871,51.462968
SW181EX,470000,-0.190871,51.462968
SW181FQ,1000000,-0.198156,51.461866
SW181FR,631000,-0.186204,51.463759
SW181FU,535000,-0.196826,51.462107
SW181FX,773000,-0.182972,51.464671
SW181GA,496250,-0.196469,51.461552
SW181GB,636666.67,-0.195952,51.461644
SW181GF,407500,-0.195464,51.461241
SW181GJ,380000,-0.183383,51.464093
SW181GL,677500,-0.183383,51.464093
SW181GN,750000,-0.197546,51.461983
SW181GQ,466500,-0.183938,51.462447
SW181GR,172500,-0.184318,51.462309
SW181GU,410000,-0.183241,51.462238
SW181GX,821750,-0.185806,51.463276
SW181GY,562500,-0.184908,51.463147
SW181HA,573000,-0.198187,51.461175
SW181HB,507500,-0.198324,51.461357
SW181HD,520000,-0.197903,51.46144
SW181HE,219250,-0.197983,51.460875
SW181HG,415000,-0.197729,51.461492
SW181HJ,512466.67,-0.196504,51.458846
SW181HN,320253,-0.197938,51.458625
SW181HP,379000,-0.197591,51.459753
SW181HR,635000,-0.19823,51.459601
SW181HZ,335000,-0.196053,51.458605
SW181JB,387500,-0.198004,51.457314
SW181JG,421666.67,-0.182971,51.460346
SW181JH,415000,-0.181915,51.460842
SW181JN,456500,-0.18097,51.459973
SW181JW,488550,-0.181745,51.460039
SW181JX,650000,-0.197379,51.462583
SW181JY,1072000,-0.196826,51.462107
SW181LE,615000,-0.202188,51.453512
SW181LP,1032500,-0.198897,51.462408
SW181LS,392500,-0.19931,51.452658
SW181LU,379125,-0.20055,51.452236
SW181ND,564000,-0.203328,51.452234
SW181NE,400000,-0.203762,51.452537
SW181NF,371500,-0.206252,51.452899
SW181NG,530000,-0.20133,51.460593
SW181NX,835835,-0.201714,51.457775
SW181NY,810000,-0.201921,51.459091
SW181PA,650000,-0.202294,51.458882
SW181PR,580000,-0.200418,51.462666
SW181PT,257000,-0.19975,51.461225
SW181PW,310000,-0.209288,51.454015
SW181QF,625000,-0.2018,51.454485
SW181QS,150000,-0.184844,51.463667
SW181RA,994666.67,-0.196087,51.46224
SW181RB,459400,-0.199768,51.456747
SW181RE,485000,-0.201222,51.456014
SW181RG,381500,-0.199895,51.456066
SW181RJ,356000,-0.20185,51.45615
SW181RP,510000,-0.201927,51.455279
SW181RR,615000,-0.201487,51.45475
SW181SD,490000,-0.199203,51.457575
SW181SE,182500,-0.196273,51.462252
SW181SF,690716.67,-0.193363,51.457935
SW181SP,590000,-0.189691,51.459785
SW181SZ,312000,-0.193471,51.457757
SW181TA,680000,-0.183432,51.465056
SW181TR,661000,-0.183432,51.465056
SW181TW,565000,-0.18475,51.464483
